session_id,user_id,session_start,session_end,duration_minutes,geo_velocity_flag,geo_velocity_detail,failed_login_count,max_failed_attempts_last_10min,device_change_flag,time_since_last_known_device_ip_minutes,transaction_amount_zscore,max_transaction_amount,total_transaction_amount,new_beneficiary_flag,transaction_velocity,weak_crypto_flag,crypto_deprecated_signal_count,login_event_count,successful_login_count,unique_geo_count,unique_device_count,session_is_attack_scenario,session_attack_types,anomaly_score,risk_score,is_model_anomaly
U1119_S00022,U1119,2026-01-06T23:33:00,2026-01-06T23:33:00,1.0,0,,0,0,0,2556.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal,0.33594157483255516,3.34,False
U1056_S00023,U1056,2026-01-06T05:06:00,2026-01-06T05:06:00,1.0,0,,0,0,0,2572.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal,0.33594157483255516,3.34,False
U1006_S00052,U1006,2026-01-13T02:08:00,2026-01-13T02:08:00,1.0,0,,0,0,0,2562.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal,0.33594157483255516,3.34,False
U1044_S00058,U1044,2026-01-15T20:22:00,2026-01-15T20:22:00,1.0,0,,0,0,0,2568.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal,0.33594157483255516,3.34,False
U1031_S00018,U1031,2026-01-07T06:33:00,2026-01-07T06:33:00,1.0,0,,0,0,0,2568.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal,0.33594157483255516,3.34,False
U1007_S00008,U1007,2026-01-03T22:10:00,2026-01-03T22:10:00,1.0,0,,0,0,0,2565.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal,0.33594157483255516,3.34,False
U1074_S00013,U1074,2026-01-05T03:16:00,2026-01-05T03:16:00,1.0,0,,0,0,0,2560.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal,0.33594157483255516,3.34,False
U1006_S00056,U1006,2026-01-15T06:53:00,2026-01-15T06:53:00,1.0,0,,0,0,0,2564.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal,0.33594157483255516,3.34,False
U1090_S00052,U1090,2026-01-15T13:39:00,2026-01-15T13:39:00,1.0,0,,0,0,0,2573.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal,0.33594157483255516,3.34,False
U1086_S00035,U1086,2026-01-09T01:26:00,2026-01-09T01:26:00,1.0,0,,0,0,0,2547.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal,0.3358382321115538,3.32,False
U1095_S00030,U1095,2026-01-08T22:16:00,2026-01-08T22:16:00,1.0,0,,0,0,0,2544.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal,0.3358382321115538,3.32,False
U1043_S00035,U1043,2026-01-10T09:44:00,2026-01-10T09:44:00,1.0,0,,0,0,0,2544.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal,0.3358382321115538,3.32,False
U1080_S00013,U1080,2026-01-05T00:23:00,2026-01-05T00:23:00,1.0,0,,0,0,0,2536.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal,0.33582476825912205,3.32,False
U1115_S00054,U1115,2026-01-16T17:15:00,2026-01-16T17:15:00,1.0,0,,0,0,0,2529.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal,0.33582476825912205,3.32,False
U1015_S00073,U1015,2026-01-20T06:39:00,2026-01-20T06:39:00,1.0,0,,0,0,0,2544.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal,0.3358382321115538,3.32,False
U1009_S00016,U1009,2026-01-06T07:03:00,2026-01-06T07:03:00,1.0,0,,0,0,0,2538.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal,0.33582476825912205,3.32,False
U1073_S00034,U1073,2026-01-09T04:18:00,2026-01-09T04:18:00,1.0,0,,0,0,0,2545.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal,0.3358382321115538,3.32,False
U1012_S00071,U1012,2026-01-19T00:55:00,2026-01-19T00:55:00,1.0,0,,0,0,0,2543.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal,0.3358382321115538,3.32,False
U1030_S00005,U1030,2026-01-04T09:42:00,2026-01-04T09:42:00,1.0,0,,0,0,0,2544.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal,0.3358382321115538,3.32,False
U1053_S00043,U1053,2026-01-12T21:14:00,2026-01-12T21:14:00,1.0,0,,0,0,0,2541.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal,0.3358382321115538,3.32,False
U1019_S00079,U1019,2026-01-20T12:19:00,2026-01-20T12:19:00,1.0,0,,0,0,0,2534.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal,0.33582476825912205,3.32,False
U1105_S00040,U1105,2026-01-12T09:19:00,2026-01-12T09:19:00,1.0,0,,0,0,0,2543.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal,0.3358382321115538,3.32,False
U1068_S00031,U1068,2026-01-08T11:31:00,2026-01-08T11:31:00,1.0,0,,0,0,0,2545.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal,0.3358382321115538,3.32,False
U1118_S00045,U1118,2026-01-14T01:48:00,2026-01-14T01:48:00,1.0,0,,0,0,0,2537.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal,0.33582476825912205,3.32,False
U1008_S00085,U1008,2026-01-21T18:33:00,2026-01-21T18:33:00,1.0,0,,0,0,0,2521.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal,0.33527834809642687,3.19,False
U1075_S00015,U1075,2026-01-05T09:33:00,2026-01-05T09:33:00,1.0,0,,0,0,0,2520.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal,0.33527834809642687,3.19,False
U1095_S00050,U1095,2026-01-13T21:05:00,2026-01-13T21:05:00,1.0,0,,0,0,0,2520.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal,0.33527834809642687,3.19,False
U1102_S00078,U1102,2026-01-21T16:03:00,2026-01-21T16:03:00,1.0,0,,0,0,0,2520.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal,0.33527834809642687,3.19,False
U1008_S00025,U1008,2026-01-06T22:42:00,2026-01-06T22:42:00,1.0,0,,0,0,0,2514.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal,0.33455480448414127,3.03,False
U1109_S00021,U1109,2026-01-09T03:20:00,2026-01-09T03:20:00,1.0,0,,0,0,0,2515.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal,0.33455480448414127,3.03,False
U1051_S00080,U1051,2026-01-20T15:56:00,2026-01-20T15:56:00,1.0,0,,0,0,0,2515.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal,0.33455480448414127,3.03,False
U1028_S00034,U1028,2026-01-07T09:03:00,2026-01-07T09:03:00,1.0,0,,0,0,0,2513.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal,0.33455480448414127,3.03,False
U1017_S00007,U1017,2026-01-03T10:42:00,2026-01-03T10:42:00,1.0,0,,0,0,0,2513.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal,0.33455480448414127,3.03,False
U1025_S00066,U1025,2026-01-17T05:35:00,2026-01-17T05:35:00,1.0,0,,0,0,0,2512.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal,0.33455480448414127,3.03,False
U1109_S00007,U1109,2026-01-04T03:02:00,2026-01-04T03:02:00,1.0,0,,0,0,0,2483.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal,0.3344901378197525,3.01,False
U1093_S00012,U1093,2026-01-04T23:09:00,2026-01-04T23:09:00,1.0,0,,0,0,0,2481.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal,0.3344901378197525,3.01,False
U1040_S00059,U1040,2026-01-14T16:06:00,2026-01-14T16:06:00,1.0,0,,0,0,0,2495.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal,0.3344901378197525,3.01,False
U1090_S00063,U1090,2026-01-17T23:33:00,2026-01-17T23:33:00,1.0,0,,0,0,0,2495.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal,0.3344901378197525,3.01,False
U1062_S00083,U1062,2026-01-21T23:47:00,2026-01-21T23:47:00,1.0,0,,0,0,0,2496.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal,0.3344901378197525,3.01,False
U1067_S00059,U1067,2026-01-17T19:56:00,2026-01-17T19:56:00,1.0,0,,0,0,0,2492.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal,0.3344901378197525,3.01,False
U1038_S00039,U1038,2026-01-12T08:37:00,2026-01-12T08:37:00,1.0,0,,0,0,0,2483.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal,0.3344901378197525,3.01,False
U1096_S00014,U1096,2026-01-05T09:12:00,2026-01-05T09:12:00,1.0,0,,0,0,0,2481.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal,0.3344901378197525,3.01,False
U1080_S00021,U1080,2026-01-08T08:18:00,2026-01-08T08:18:00,1.0,0,,0,0,0,2508.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal,0.33441207643995763,3.0,False
U1092_S00012,U1092,2026-01-03T20:59:00,2026-01-03T20:59:00,1.0,0,,0,0,0,2509.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal,0.33441207643995763,3.0,False
U1110_S00071,U1110,2026-01-17T06:25:00,2026-01-17T06:25:00,1.0,0,,0,0,0,2500.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal,0.33441207643995763,3.0,False
U1102_S00021,U1102,2026-01-07T12:55:00,2026-01-07T12:55:00,1.0,0,,0,0,0,2503.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal,0.33441207643995763,3.0,False
U1059_S00036,U1059,2026-01-10T21:23:00,2026-01-10T21:23:00,1.0,0,,0,0,0,2504.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal,0.33441207643995763,3.0,False
U1072_S00070,U1072,2026-01-18T13:19:00,2026-01-18T13:19:00,1.0,0,,0,0,0,2506.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal,0.33441207643995763,3.0,False
U1099_S00013,U1099,2026-01-04T20:22:00,2026-01-04T20:22:00,1.0,0,,0,0,0,2468.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal,0.3342681057534065,2.96,False
U1006_S00019,U1006,2026-01-05T13:32:00,2026-01-05T13:32:00,1.0,0,,0,0,0,2476.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal,0.3342681057534065,2.96,False
U1068_S00079,U1068,2026-01-22T04:40:00,2026-01-22T04:40:00,1.0,0,,0,0,0,2469.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal,0.3342681057534065,2.96,False
U1021_S00052,U1021,2026-01-13T03:22:00,2026-01-13T03:22:00,1.0,0,,0,0,0,2473.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal,0.3342681057534065,2.96,False
U1104_S00041,U1104,2026-01-10T21:32:00,2026-01-10T21:32:00,1.0,0,,0,0,0,2473.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal,0.3342681057534065,2.96,False
U1036_S00058,U1036,2026-01-15T13:34:00,2026-01-15T13:34:00,1.0,0,,0,0,0,2466.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal,0.3342681057534065,2.96,False
U1117_S00073,U1117,2026-01-20T08:03:00,2026-01-20T08:03:00,1.0,0,,0,0,0,2467.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal,0.3342681057534065,2.96,False
U1103_S00020,U1103,2026-01-07T01:00:00,2026-01-07T01:00:00,1.0,0,,0,0,0,2472.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal,0.3342681057534065,2.96,False
U1056_S00013,U1056,2026-01-03T10:45:00,2026-01-03T10:45:00,1.0,0,,0,0,0,2459.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal,0.3342034945055006,2.95,False
U1055_S00026,U1055,2026-01-09T01:06:00,2026-01-09T01:06:00,1.0,0,,0,0,0,2458.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal,0.3342034945055006,2.95,False
U1023_S00037,U1023,2026-01-11T07:38:00,2026-01-11T07:38:00,1.0,0,,0,0,0,2461.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal,0.3342034945055006,2.95,False
U1089_S00018,U1089,2026-01-06T16:17:00,2026-01-06T16:17:00,1.0,0,,0,0,0,2464.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal,0.3342034945055006,2.95,False
U1047_S00022,U1047,2026-01-05T19:12:00,2026-01-05T19:12:00,1.0,0,,0,0,0,2458.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal,0.3342034945055006,2.95,False
U1031_S00068,U1031,2026-01-18T05:23:00,2026-01-18T05:23:00,1.0,0,,0,0,0,2463.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal,0.3342034945055006,2.95,False
U1100_S00064,U1100,2026-01-16T12:13:00,2026-01-16T12:13:00,1.0,0,,0,0,0,2451.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal,0.3340468881077143,2.91,False
U1117_S00029,U1117,2026-01-09T21:27:00,2026-01-09T21:27:00,1.0,0,,0,0,0,2455.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal,0.3340468881077143,2.91,False
U1110_S00077,U1110,2026-01-18T23:17:00,2026-01-18T23:17:00,1.0,0,,0,0,0,2452.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal,0.3340468881077143,2.91,False
U1039_S00072,U1039,2026-01-18T14:40:00,2026-01-18T14:40:00,1.0,0,,0,0,0,2454.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal,0.3340468881077143,2.91,False
U1037_S00015,U1037,2026-01-06T09:25:00,2026-01-06T09:25:00,1.0,0,,0,0,0,2455.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal,0.3340468881077143,2.91,False
U1078_S00074,U1078,2026-01-21T02:15:00,2026-01-21T02:15:00,1.0,0,,0,0,0,2453.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal,0.3340468881077143,2.91,False
U1056_S00053,U1056,2026-01-13T21:39:00,2026-01-13T21:39:00,1.0,0,,0,0,0,2449.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal,0.3340468881077143,2.91,False
U1027_S00040,U1027,2026-01-12T23:07:00,2026-01-12T23:07:00,1.0,0,,0,0,0,2457.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal,0.33399766336942105,2.9,False
U1098_S00054,U1098,2026-01-16T04:48:00,2026-01-16T04:48:00,1.0,0,,0,0,0,2302.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal,0.333570019681607,2.81,False
U1060_S00052,U1060,2026-01-14T04:21:00,2026-01-14T04:21:00,1.0,0,,0,0,0,2297.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal,0.333570019681607,2.81,False
U1013_S00081,U1013,2026-01-20T19:27:00,2026-01-20T19:27:00,1.0,0,,0,0,0,2313.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal,0.333570019681607,2.81,False
U1049_S00051,U1049,2026-01-13T01:37:00,2026-01-13T01:37:00,1.0,0,,0,0,0,2305.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal,0.333570019681607,2.81,False
U1036_S00033,U1036,2026-01-08T09:34:00,2026-01-08T09:34:00,1.0,0,,0,0,0,2307.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal,0.333570019681607,2.81,False
U1023_S00014,U1023,2026-01-05T14:00:00,2026-01-05T14:00:00,1.0,0,,0,0,0,2304.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal,0.333570019681607,2.81,False
U1066_S00054,U1066,2026-01-15T10:39:00,2026-01-15T10:39:00,1.0,0,,0,0,0,2301.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal,0.333570019681607,2.81,False
U1046_S00010,U1046,2026-01-04T03:41:00,2026-01-04T03:41:00,1.0,0,,0,0,0,2304.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal,0.333570019681607,2.81,False
U1049_S00070,U1049,2026-01-18T11:16:00,2026-01-18T11:16:00,1.0,0,,0,0,0,2303.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal,0.333570019681607,2.81,False
U1036_S00020,U1036,2026-01-05T04:19:00,2026-01-05T04:19:00,1.0,0,,0,0,0,2311.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal,0.333570019681607,2.81,False
U1079_S00051,U1079,2026-01-14T14:46:00,2026-01-14T14:46:00,1.0,0,,0,0,0,2447.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal,0.33355362923541254,2.8,False
U1103_S00054,U1103,2026-01-15T23:06:00,2026-01-15T23:06:00,1.0,0,,0,0,0,2445.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal,0.33355362923541254,2.8,False
U1054_S00059,U1054,2026-01-16T02:34:00,2026-01-16T02:34:00,1.0,0,,0,0,0,2443.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal,0.33355362923541254,2.8,False
U1049_S00062,U1049,2026-01-16T09:36:00,2026-01-16T09:36:00,1.0,0,,0,0,0,2439.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal,0.33355362923541254,2.8,False
U1112_S00009,U1112,2026-01-04T17:51:00,2026-01-04T17:51:00,1.0,0,,0,0,0,2436.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal,0.33355362923541254,2.8,False
U1054_S00051,U1054,2026-01-14T07:11:00,2026-01-14T07:11:00,1.0,0,,0,0,0,2437.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal,0.33355362923541254,2.8,False
U1058_S00076,U1058,2026-01-20T19:02:00,2026-01-20T19:02:00,1.0,0,,0,0,0,2448.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal,0.33355362923541254,2.8,False
U1061_S00031,U1061,2026-01-07T06:34:00,2026-01-07T06:34:00,1.0,0,,0,0,0,2436.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal,0.33355362923541254,2.8,False
U1070_S00033,U1070,2026-01-08T23:08:00,2026-01-08T23:08:00,1.0,0,,0,0,0,2445.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal,0.33355362923541254,2.8,False
U1026_S00045,U1026,2026-01-12T02:36:00,2026-01-12T02:36:00,1.0,0,,0,0,0,2432.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal,0.33355362923541254,2.8,False
U1054_S00010,U1054,2026-01-03T03:09:00,2026-01-03T03:09:00,1.0,0,,0,0,0,2442.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal,0.33355362923541254,2.8,False
U1013_S00064,U1013,2026-01-16T03:08:00,2026-01-16T03:08:00,1.0,0,,0,0,0,2417.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal,0.3333155313818398,2.75,False
U1029_S00041,U1029,2026-01-10T02:17:00,2026-01-10T02:17:00,1.0,0,,0,0,0,2428.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal,0.3333155313818398,2.75,False
U1104_S00056,U1104,2026-01-14T13:26:00,2026-01-14T13:26:00,1.0,0,,0,0,0,2423.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal,0.3333155313818398,2.75,False
U1017_S00052,U1017,2026-01-14T18:20:00,2026-01-14T18:20:00,1.0,0,,0,0,0,2416.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal,0.3333155313818398,2.75,False
U1116_S00055,U1116,2026-01-14T23:30:00,2026-01-14T23:30:00,1.0,0,,0,0,0,2426.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal,0.3333155313818398,2.75,False
U1013_S00056,U1013,2026-01-13T18:48:00,2026-01-13T18:48:00,1.0,0,,0,0,0,2421.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal,0.3333155313818398,2.75,False
U1113_S00036,U1113,2026-01-08T17:35:00,2026-01-08T17:35:00,1.0,0,,0,0,0,2421.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal,0.3333155313818398,2.75,False
U1098_S00011,U1098,2026-01-05T04:01:00,2026-01-05T04:01:00,1.0,0,,0,0,0,2296.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal,0.33318387827235924,2.72,False
U1064_S00077,U1064,2026-01-19T04:02:00,2026-01-19T04:02:00,1.0,0,,0,0,0,2292.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal,0.33318387827235924,2.72,False
U1031_S00044,U1031,2026-01-13T14:59:00,2026-01-13T14:59:00,1.0,0,,0,0,0,2296.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal,0.33318387827235924,2.72,False
U1049_S00081,U1049,2026-01-21T20:12:00,2026-01-21T20:12:00,1.0,0,,0,0,0,2373.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal,0.333000279788116,2.68,False
U1100_S00020,U1100,2026-01-06T06:32:00,2026-01-06T06:32:00,1.0,0,,0,0,0,2278.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal,0.33299604789119436,2.68,False
U1011_S00038,U1011,2026-01-10T08:38:00,2026-01-10T08:38:00,1.0,0,,0,0,0,2280.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal,0.33299604789119436,2.68,False
U1019_S00074,U1019,2026-01-18T12:51:00,2026-01-18T12:51:00,1.0,0,,0,0,0,2374.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal,0.3330174916195034,2.68,False
U1010_S00057,U1010,2026-01-15T00:33:00,2026-01-15T00:33:00,1.0,0,,0,0,0,2375.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal,0.3330174916195034,2.68,False
U1043_S00063,U1043,2026-01-17T01:15:00,2026-01-17T01:15:00,1.0,0,,0,0,0,2372.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal,0.333000279788116,2.68,False
U1017_S00051,U1017,2026-01-14T11:49:00,2026-01-14T11:49:00,1.0,0,,0,0,0,2279.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal,0.33299604789119436,2.68,False
U1070_S00052,U1070,2026-01-12T07:08:00,2026-01-12T07:08:00,1.0,0,,0,0,0,2375.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal,0.3330174916195034,2.68,False
U1077_S00062,U1077,2026-01-15T05:42:00,2026-01-15T05:42:00,1.0,0,,0,0,0,2279.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal,0.33299604789119436,2.68,False
U1074_S00006,U1074,2026-01-03T08:36:00,2026-01-03T08:36:00,1.0,0,,0,0,0,2375.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal,0.3330174916195034,2.68,False
U1100_S00073,U1100,2026-01-19T21:57:00,2026-01-19T21:57:00,1.0,0,,0,0,0,2318.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal,0.3329818059709927,2.67,False
U1111_S00034,U1111,2026-01-10T01:49:00,2026-01-10T01:49:00,1.0,0,,0,0,0,2319.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal,0.3329818059709927,2.67,False
U1060_S00033,U1060,2026-01-08T19:27:00,2026-01-08T19:27:00,1.0,0,,0,0,0,2413.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal,0.33290652214336336,2.66,False
U1005_S00046,U1005,2026-01-12T21:50:00,2026-01-12T21:50:00,1.0,0,,0,0,0,2409.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal,0.33290652214336336,2.66,False
U1043_S00080,U1043,2026-01-21T01:23:00,2026-01-21T01:23:00,1.0,0,,0,0,0,2412.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal,0.33290652214336336,2.66,False
U1045_S00065,U1045,2026-01-19T04:58:00,2026-01-19T04:58:00,1.0,0,,0,0,0,2412.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal,0.33290652214336336,2.66,False
U1053_S00037,U1053,2026-01-11T02:53:00,2026-01-11T02:53:00,1.0,0,,0,0,0,2410.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal,0.33290652214336336,2.66,False
U1081_S00041,U1081,2026-01-10T21:02:00,2026-01-10T21:02:00,1.0,0,,0,0,0,2409.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal,0.33290652214336336,2.66,False
U1088_S00019,U1088,2026-01-06T00:33:00,2026-01-06T00:33:00,1.0,0,,0,0,0,2409.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal,0.33290652214336336,2.66,False
U1067_S00040,U1067,2026-01-11T09:52:00,2026-01-11T09:52:00,1.0,0,,0,0,0,2410.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal,0.33290652214336336,2.66,False
U1008_S00075,U1008,2026-01-19T18:12:00,2026-01-19T18:12:00,1.0,0,,0,0,0,2409.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal,0.33290652214336336,2.66,False
U1054_S00014,U1054,2026-01-04T17:10:00,2026-01-04T17:10:00,1.0,0,,0,0,0,2281.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal,0.3328218627090546,2.64,False
U1078_S00052,U1078,2026-01-16T02:03:00,2026-01-16T02:03:00,1.0,0,,0,0,0,2290.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal,0.3328218627090546,2.64,False
U1109_S00011,U1109,2026-01-05T22:21:00,2026-01-05T22:21:00,1.0,0,,0,0,0,2288.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal,0.3328218627090546,2.64,False
U1034_S00016,U1034,2026-01-05T10:29:00,2026-01-05T10:29:00,1.0,0,,0,0,0,2285.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal,0.3328218627090546,2.64,False
U1060_S00075,U1060,2026-01-19T14:43:00,2026-01-19T14:43:00,1.0,0,,0,0,0,2283.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal,0.3328218627090546,2.64,False
U1016_S00030,U1016,2026-01-09T19:36:00,2026-01-09T19:36:00,1.0,0,,0,0,0,2289.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal,0.3328218627090546,2.64,False
U1033_S00034,U1033,2026-01-08T14:48:00,2026-01-08T14:48:00,1.0,0,,0,0,0,2291.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal,0.3328218627090546,2.64,False
U1054_S00037,U1054,2026-01-10T05:23:00,2026-01-10T05:23:00,1.0,0,,0,0,0,2284.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal,0.3328218627090546,2.64,False
U1021_S00036,U1021,2026-01-07T15:01:00,2026-01-07T15:01:00,1.0,0,,0,0,0,2286.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal,0.3328218627090546,2.64,False
U1116_S00071,U1116,2026-01-19T12:14:00,2026-01-19T12:14:00,1.0,0,,0,0,0,2288.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal,0.3328218627090546,2.64,False
