session_id,user_id,session_start,session_end,duration_minutes,geo_velocity_flag,geo_velocity_detail,failed_login_count,max_failed_attempts_last_10min,device_change_flag,time_since_last_known_device_ip_minutes,transaction_amount_zscore,max_transaction_amount,total_transaction_amount,new_beneficiary_flag,transaction_velocity,weak_crypto_flag,crypto_deprecated_signal_count,login_event_count,successful_login_count,unique_geo_count,unique_device_count,session_is_attack_scenario,session_attack_types
U1113_S00049,U1113,2026-01-12T04:44:00,2026-01-12T04:44:00,1.0,0,,0,0,0,0.0,-0.0501,609.49,609.49,0,1,0,0,0,0,0,0,False,normal
U1018_S00041,U1018,2026-01-12T04:50:00,2026-01-12T04:50:00,1.0,0,,0,0,0,0.0,-0.3019,1441.39,1441.39,0,1,0,0,0,0,0,0,False,normal
U1056_S00044,U1056,2026-01-12T04:50:00,2026-01-12T04:50:00,1.0,0,,0,0,0,2718.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal
U1110_S00050,U1110,2026-01-12T04:53:00,2026-01-12T04:53:00,1.0,0,,0,0,0,0.0,-0.0224,1856.54,1856.54,0,1,0,0,0,0,0,0,False,normal
U1030_S00037,U1030,2026-01-12T04:57:00,2026-01-12T04:57:00,1.0,0,,0,0,0,1567.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal
U1105_S00039,U1105,2026-01-12T04:57:00,2026-01-12T04:57:00,1.0,0,,1,1,0,1606.0,0.0,0.0,0.0,0,0,0,0,1,0,1,1,False,normal
U1017_S00043,U1017,2026-01-12T05:02:00,2026-01-12T05:02:00,1.0,0,,0,0,0,689.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal
U1079_S00042,U1079,2026-01-12T05:05:00,2026-01-12T05:05:00,1.0,0,,0,0,0,1031.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal
U1073_S00044,U1073,2026-01-12T05:08:00,2026-01-12T05:08:00,1.0,0,,0,0,0,0.0,-0.0487,1204.88,1204.88,0,1,0,0,0,0,0,0,False,normal
U1085_S00039,U1085,2026-01-12T05:08:00,2026-01-12T05:08:00,1.0,0,,0,0,0,455.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal
U1048_S00049,U1048,2026-01-12T05:11:00,2026-01-12T05:11:00,1.0,0,,0,0,0,1758.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal
U1040_S00046,U1040,2026-01-12T05:13:00,2026-01-12T05:13:00,1.0,0,,0,0,0,2837.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal
U1072_S00042,U1072,2026-01-12T05:14:00,2026-01-12T05:30:00,16.0,0,,0,0,0,1309.0,-0.0344,5428.2,5428.2,0,1,0,0,1,1,1,1,False,normal
U1019_S00047,U1019,2026-01-12T05:25:00,2026-01-12T05:25:00,1.0,0,,0,0,0,2089.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal
U1082_S00044,U1082,2026-01-12T05:27:00,2026-01-12T05:27:00,1.0,0,,0,0,0,2022.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal
U1074_S00051,U1074,2026-01-12T05:28:00,2026-01-12T05:47:00,19.0,0,,0,0,1,1484.0,0.0,0.0,0.0,0,0,1,1,2,2,1,2,False,normal
U1089_S00041,U1089,2026-01-12T05:28:00,2026-01-12T05:28:00,1.0,0,,0,0,0,1143.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal
U1045_S00044,U1045,2026-01-12T05:30:00,2026-01-12T05:30:00,1.0,0,,0,0,0,2987.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal
U1034_S00045,U1034,2026-01-12T05:32:00,2026-01-12T05:32:00,1.0,0,,0,0,0,2635.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal
U1049_S00047,U1049,2026-01-12T05:32:00,2026-01-12T05:32:00,1.0,0,,0,0,0,0.0,-0.0152,918.51,918.51,0,1,0,0,0,0,0,0,False,normal
U1055_S00044,U1055,2026-01-12T05:32:00,2026-01-12T05:32:00,1.0,0,,0,0,0,47.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal
U1001_S00039,U1001,2026-01-12T05:35:00,2026-01-12T05:35:00,1.0,0,,0,0,0,1599.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal
U1007_S00041,U1007,2026-01-12T05:39:00,2026-01-12T05:39:00,1.0,0,,0,0,0,606.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal
U1043_S00041,U1043,2026-01-12T05:40:00,2026-01-12T05:40:00,1.0,0,,0,0,0,7066.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal
U1008_S00047,U1008,2026-01-12T05:44:00,2026-01-12T05:44:00,1.0,0,,0,0,0,541.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal
U1067_S00042,U1067,2026-01-12T05:46:00,2026-01-12T05:46:00,1.0,0,,0,0,0,0.0,-0.0325,1266.07,1266.07,0,1,0,0,0,0,0,0,False,normal
U1030_S00038,U1030,2026-01-12T05:47:00,2026-01-12T05:47:00,1.0,0,,0,0,0,0.0,-0.0967,2042.53,2042.53,0,1,0,0,0,0,0,0,False,normal
U1038_S00038,U1038,2026-01-12T05:48:00,2026-01-12T05:48:00,1.0,0,,0,0,0,0.0,-0.0641,6177.05,6177.05,0,1,0,0,0,0,0,0,False,normal
U1014_S00050,U1014,2026-01-12T05:49:00,2026-01-12T05:49:00,1.0,0,,0,0,0,0.0,0.2625,8284.3,8284.3,0,1,0,0,0,0,0,0,False,normal
U1111_S00044,U1111,2026-01-12T05:49:00,2026-01-12T05:49:00,1.0,0,,0,0,0,0.0,-0.9061,1370.3,1370.3,1,1,0,0,0,0,0,0,False,normal
U1085_S00040,U1085,2026-01-12T05:51:00,2026-01-12T05:51:00,1.0,0,,0,0,0,43.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal
U1068_S00045,U1068,2026-01-12T05:54:00,2026-01-12T05:54:00,1.0,0,,1,1,0,1739.0,0.0,0.0,0.0,0,0,0,0,1,0,1,1,False,normal
U1116_S00044,U1116,2026-01-12T05:54:00,2026-01-12T05:54:00,1.0,0,,0,0,0,0.0,2.3208,11058.95,11058.95,0,1,0,0,0,0,0,0,False,normal
U1086_S00050,U1086,2026-01-12T06:02:00,2026-01-12T06:02:00,1.0,0,,0,0,0,0.0,0.1277,5162.88,5162.88,0,1,0,0,0,0,0,0,False,normal
U1099_S00040,U1099,2026-01-12T06:04:00,2026-01-12T06:04:00,1.0,0,,0,0,0,856.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal
U1106_S00046,U1106,2026-01-12T06:04:00,2026-01-12T06:04:00,1.0,0,,0,0,0,850.0,0.0,0.0,0.0,0,0,1,1,1,1,1,1,False,normal
U1050_S00053,U1050,2026-01-12T06:07:00,2026-01-12T06:07:00,1.0,0,,0,0,0,1057.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal
U1056_S00045,U1056,2026-01-12T06:10:00,2026-01-12T06:10:00,1.0,0,,1,1,0,1230.0,0.0,0.0,0.0,0,0,0,0,1,0,1,1,False,normal
U1119_S00045,U1119,2026-01-12T06:10:00,2026-01-12T06:10:00,1.0,0,,0,0,0,922.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal
U1046_S00038,U1046,2026-01-12T06:18:00,2026-01-12T06:18:00,1.0,0,,0,0,0,0.0,-0.0418,940.57,940.57,0,1,0,0,0,0,0,0,False,normal
U1004_S00053,U1004,2026-01-12T06:19:00,2026-01-12T06:19:00,1.0,0,,0,0,0,1132.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal
U1088_S00044,U1088,2026-01-12T06:21:00,2026-01-12T06:21:00,1.0,0,,0,0,0,0.0,0.1038,5705.53,5705.53,0,1,0,0,0,0,0,0,False,normal
U1066_S00040,U1066,2026-01-12T06:22:00,2026-01-12T06:22:00,1.0,0,,1,1,0,797.0,0.0,0.0,0.0,0,0,0,0,1,0,1,1,False,normal
U1002_S00038,U1002,2026-01-12T06:23:00,2026-01-12T06:23:00,1.0,0,,0,0,0,182.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal
U1051_S00042,U1051,2026-01-12T06:28:00,2026-01-12T06:28:00,1.0,0,,0,0,0,1404.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal
U1045_S00045,U1045,2026-01-12T06:33:00,2026-01-12T06:33:00,1.0,0,,0,0,0,63.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal
U1073_S00045,U1073,2026-01-12T06:35:00,2026-01-12T06:35:00,1.0,0,,0,0,0,0.0,-0.0251,2259.76,2259.76,0,1,0,0,0,0,0,0,False,normal
U1117_S00036,U1117,2026-01-12T06:35:00,2026-01-12T06:35:00,1.0,0,,0,0,0,2246.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal
U1098_S00037,U1098,2026-01-12T06:36:00,2026-01-12T06:36:00,1.0,0,,0,0,0,319.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal
U1099_S00041,U1099,2026-01-12T06:36:00,2026-01-12T07:02:00,26.0,0,,0,0,0,32.0,-0.1662,4917.65,8014.24,0,2,0,0,1,1,1,1,False,normal
U1076_S00044,U1076,2026-01-12T06:38:00,2026-01-12T06:38:00,1.0,0,,1,1,0,2823.0,0.0,0.0,0.0,0,0,0,0,1,0,1,1,False,normal
U1074_S00052,U1074,2026-01-12T06:43:00,2026-01-12T06:43:00,1.0,0,,0,0,0,56.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal
U1109_S00033,U1109,2026-01-12T06:48:00,2026-01-12T07:13:00,25.0,0,,0,0,0,0.0,0.0079,7738.11,15402.54,0,2,0,0,0,0,0,0,False,normal
U1072_S00043,U1072,2026-01-12T06:50:00,2026-01-12T06:50:00,1.0,0,,0,0,0,1703.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal
U1033_S00052,U1033,2026-01-12T06:53:00,2026-01-12T06:53:00,1.0,0,,0,0,0,828.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal
U1071_S00044,U1071,2026-01-12T06:54:00,2026-01-12T07:15:00,21.0,0,,0,0,0,189.0,-0.757,2735.39,2735.39,0,1,0,0,1,1,1,1,False,normal
U1007_S00042,U1007,2026-01-12T06:57:00,2026-01-12T06:57:00,1.0,0,,0,0,0,78.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal
U1056_S00046,U1056,2026-01-12T06:59:00,2026-01-12T06:59:00,1.0,0,,0,0,0,0.0,0.0895,7303.13,7303.13,0,1,0,0,0,0,0,0,False,normal
U1058_S00041,U1058,2026-01-12T07:00:00,2026-01-12T07:11:00,11.0,0,,0,0,0,2462.0,0.02,4746.82,4746.82,0,1,0,0,1,1,1,1,False,normal
U1070_S00052,U1070,2026-01-12T07:08:00,2026-01-12T07:08:00,1.0,0,,0,0,0,2375.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal
U1073_S00046,U1073,2026-01-12T07:11:00,2026-01-12T07:11:00,1.0,0,,0,0,0,1821.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal
U1037_S00042,U1037,2026-01-12T07:13:00,2026-01-12T07:13:00,1.0,0,,0,0,0,0.0,1.6129,5047.61,5047.61,0,1,0,0,0,0,0,0,False,normal
U1064_S00046,U1064,2026-01-12T07:25:00,2026-01-12T07:25:00,1.0,0,,0,0,0,0.0,-0.0113,8324.13,8324.13,0,1,0,0,0,0,0,0,False,normal
U1079_S00043,U1079,2026-01-12T07:29:00,2026-01-12T07:29:00,1.0,0,,0,0,0,0.0,0.0098,2333.09,2333.09,0,1,0,0,0,0,0,0,False,normal
U1118_S00042,U1118,2026-01-12T07:31:00,2026-01-12T07:31:00,1.0,0,,0,0,0,808.0,0.0,0.0,0.0,0,0,1,1,1,1,1,1,False,normal
U1035_S00047,U1035,2026-01-12T07:32:00,2026-01-12T07:32:00,1.0,0,,0,0,0,0.0,-0.0175,1846.21,1846.21,0,1,0,0,0,0,0,0,False,normal
U1028_S00056,U1028,2026-01-12T07:33:00,2026-01-12T07:33:00,1.0,0,,0,0,0,0.0,0.0245,5562.47,5562.47,0,1,0,0,0,0,0,0,False,normal
U1097_S00049,U1097,2026-01-12T07:33:00,2026-01-12T07:33:00,1.0,0,,0,0,0,842.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal
U1052_S00046,U1052,2026-01-12T07:42:00,2026-01-12T07:53:00,11.0,0,,5,5,0,0.0,5.2884,150000.0,150000.0,1,1,0,0,6,1,1,1,True,credential_stuffing_new_beneficiary
U1110_S00051,U1110,2026-01-12T07:46:00,2026-01-12T07:46:00,1.0,0,,0,0,0,3306.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal
U1032_S00042,U1032,2026-01-12T07:49:00,2026-01-12T07:49:00,1.0,0,,0,0,0,509.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal
U1090_S00043,U1090,2026-01-12T07:52:00,2026-01-12T07:52:00,1.0,0,,0,0,0,0.0,0.1501,3764.59,3764.59,0,1,0,0,0,0,0,0,False,normal
U1101_S00048,U1101,2026-01-12T07:53:00,2026-01-12T07:53:00,1.0,0,,0,0,0,2154.0,0.0,0.0,0.0,0,0,1,1,1,1,1,1,False,normal
U1067_S00043,U1067,2026-01-12T08:06:00,2026-01-12T08:06:00,1.0,0,,0,0,0,1711.0,0.0,0.0,0.0,0,0,1,1,1,1,1,1,False,normal
U1075_S00036,U1075,2026-01-12T08:14:00,2026-01-12T08:14:00,1.0,0,,0,0,0,0.0,0.0309,4840.3,4840.3,0,1,0,0,0,0,0,0,False,normal
U1107_S00043,U1107,2026-01-12T08:25:00,2026-01-12T08:25:00,1.0,0,,0,0,0,0.0,-0.0232,1417.86,1417.86,0,1,0,0,0,0,0,0,False,normal
U1043_S00042,U1043,2026-01-12T08:28:00,2026-01-12T08:28:00,1.0,0,,0,0,0,1376.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal
U1092_S00044,U1092,2026-01-12T08:32:00,2026-01-12T08:32:00,1.0,0,,0,0,0,2841.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal
U1031_S00038,U1031,2026-01-12T08:35:00,2026-01-12T08:35:00,1.0,0,,0,0,0,5344.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal
U1038_S00039,U1038,2026-01-12T08:37:00,2026-01-12T08:37:00,1.0,0,,0,0,0,2483.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal
U1037_S00043,U1037,2026-01-12T08:39:00,2026-01-12T08:39:00,1.0,0,,0,0,0,0.0,-0.0853,2591.58,2591.58,0,1,0,0,0,0,0,0,False,normal
U1049_S00048,U1049,2026-01-12T08:39:00,2026-01-12T08:39:00,1.0,0,,0,0,0,1536.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal
U1050_S00054,U1050,2026-01-12T08:41:00,2026-01-12T08:41:00,1.0,0,,1,1,0,3814.0,0.0,0.0,0.0,0,0,0,0,1,0,1,1,False,normal
U1057_S00046,U1057,2026-01-12T08:41:00,2026-01-12T08:41:00,1.0,0,,0,0,0,0.0,-0.075,4919.85,4919.85,0,1,0,0,0,0,0,0,False,normal
U1055_S00045,U1055,2026-01-12T08:42:00,2026-01-12T08:42:00,1.0,0,,0,0,0,237.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal
U1010_S00045,U1010,2026-01-12T08:44:00,2026-01-12T08:44:00,1.0,0,,0,0,0,374.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal
U1011_S00046,U1011,2026-01-12T08:44:00,2026-01-12T08:44:00,1.0,0,,0,0,0,740.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal
U1103_S00040,U1103,2026-01-12T08:52:00,2026-01-12T08:52:00,1.0,0,,0,0,0,4118.0,0.0,0.0,0.0,0,0,0,0,2,2,1,1,False,normal
U1109_S00034,U1109,2026-01-12T08:52:00,2026-01-12T08:52:00,1.0,0,,0,0,0,1207.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal
U1062_S00045,U1062,2026-01-12T08:56:00,2026-01-12T08:56:00,1.0,0,,0,0,0,1145.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal
U1077_S00054,U1077,2026-01-12T08:57:00,2026-01-12T08:57:00,1.0,0,,0,0,0,641.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal
U1093_S00049,U1093,2026-01-12T08:57:00,2026-01-12T08:57:00,1.0,0,,0,0,0,0.0,0.0643,4630.56,4630.56,0,1,0,0,0,0,0,0,False,normal
U1009_S00038,U1009,2026-01-12T09:03:00,2026-01-12T09:20:00,17.0,0,,0,0,0,2047.0,-0.6049,1058.86,1058.86,0,1,0,0,1,1,1,1,False,normal
U1020_S00047,U1020,2026-01-12T09:05:00,2026-01-12T09:05:00,1.0,0,,0,0,0,0.0,0.7683,3489.94,3489.94,0,1,0,0,0,0,0,0,False,normal
U1087_S00035,U1087,2026-01-12T09:05:00,2026-01-12T09:05:00,1.0,0,,0,0,0,2910.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal
U1026_S00047,U1026,2026-01-12T09:11:00,2026-01-12T09:11:00,1.0,0,,0,0,0,309.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal
U1027_S00038,U1027,2026-01-12T09:12:00,2026-01-12T09:12:00,1.0,0,,0,0,0,477.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal
U1057_S00047,U1057,2026-01-12T09:13:00,2026-01-12T09:13:00,1.0,0,,0,0,0,1291.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal
U1105_S00040,U1105,2026-01-12T09:19:00,2026-01-12T09:19:00,1.0,0,,0,0,0,2543.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal
U1033_S00053,U1033,2026-01-12T09:21:00,2026-01-12T09:21:00,1.0,0,,0,0,0,1040.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal
U1010_S00046,U1010,2026-01-12T09:22:00,2026-01-12T09:22:00,1.0,0,,0,0,0,999.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal
U1016_S00044,U1016,2026-01-12T09:29:00,2026-01-12T09:29:00,1.0,0,,0,0,0,2004.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal
U1073_S00047,U1073,2026-01-12T09:36:00,2026-01-12T09:56:00,20.0,0,,0,0,1,634.0,0.0,0.0,0.0,0,0,0,0,2,2,1,2,False,normal
U1100_S00046,U1100,2026-01-12T09:38:00,2026-01-12T09:38:00,1.0,0,,0,0,0,1722.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal
U1074_S00053,U1074,2026-01-12T09:39:00,2026-01-12T09:39:00,1.0,0,,0,0,0,176.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal
U1113_S00050,U1113,2026-01-12T09:42:00,2026-01-12T09:42:00,1.0,0,,0,0,0,0.0,-0.0019,1585.89,1585.89,0,1,0,0,0,0,0,0,False,normal
U1015_S00044,U1015,2026-01-12T09:46:00,2026-01-12T09:46:00,1.0,0,,0,0,0,1564.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal
U1034_S00046,U1034,2026-01-12T09:46:00,2026-01-12T09:46:00,1.0,0,,0,0,0,0.0,0.2378,3962.65,3962.65,0,1,0,0,0,0,0,0,False,normal
U1005_S00044,U1005,2026-01-12T09:51:00,2026-01-12T09:51:00,1.0,0,,0,0,0,904.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal
U1014_S00051,U1014,2026-01-12T09:52:00,2026-01-12T09:52:00,1.0,0,,0,0,0,672.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal
U1063_S00036,U1063,2026-01-12T09:53:00,2026-01-12T09:53:00,1.0,0,,0,0,0,0.0,-0.3443,6624.77,6624.77,0,1,0,0,0,0,0,0,False,normal
U1075_S00037,U1075,2026-01-12T10:03:00,2026-01-12T10:03:00,1.0,0,,0,0,0,489.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal
U1064_S00047,U1064,2026-01-12T10:04:00,2026-01-12T10:04:00,1.0,0,,0,0,0,0.0,0.2968,16628.46,16628.46,0,1,0,0,0,0,0,0,False,normal
U1066_S00041,U1066,2026-01-12T10:18:00,2026-01-12T10:18:00,1.0,0,,0,0,0,730.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal
U1057_S00048,U1057,2026-01-12T10:19:00,2026-01-12T10:19:00,1.0,0,,0,0,0,693.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal
U1104_S00048,U1104,2026-01-12T10:24:00,2026-01-12T10:24:00,1.0,0,,0,0,0,446.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal
U1002_S00039,U1002,2026-01-12T10:28:00,2026-01-12T10:52:00,24.0,0,,0,0,0,0.0,-0.5454,3205.66,5695.66,0,2,0,0,0,0,0,0,False,normal
U1018_S00042,U1018,2026-01-12T10:37:00,2026-01-12T10:52:00,15.0,0,,0,0,0,2443.0,-0.4936,1307.03,1307.03,0,1,0,0,1,1,1,1,False,normal
U1014_S00052,U1014,2026-01-12T10:42:00,2026-01-12T10:42:00,1.0,0,,0,0,0,50.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal
U1015_S00045,U1015,2026-01-12T10:42:00,2026-01-12T10:42:00,1.0,0,,0,0,0,1426.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal
U1083_S00044,U1083,2026-01-12T10:55:00,2026-01-12T10:55:00,1.0,0,,0,0,0,0.0,0.0544,3861.55,3861.55,0,1,0,0,0,0,0,0,False,normal
U1010_S00047,U1010,2026-01-12T10:56:00,2026-01-12T10:56:00,1.0,0,,0,0,0,94.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal
U1081_S00049,U1081,2026-01-12T10:56:00,2026-01-12T10:56:00,1.0,0,,0,0,0,2274.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal
U1007_S00043,U1007,2026-01-12T11:02:00,2026-01-12T11:02:00,1.0,0,,0,0,0,0.0,-0.0601,1442.74,1442.74,0,1,0,0,0,0,0,0,False,normal
U1043_S00043,U1043,2026-01-12T11:05:00,2026-01-12T11:05:00,1.0,0,,0,0,0,3971.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal
U1004_S00054,U1004,2026-01-12T11:06:00,2026-01-12T11:06:00,1.0,0,,1,1,0,509.0,0.0,0.0,0.0,0,0,0,0,1,0,1,1,False,normal
U1023_S00041,U1023,2026-01-12T11:06:00,2026-01-12T11:06:00,1.0,0,,0,0,0,3146.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal
U1000_S00042,U1000,2026-01-12T11:07:00,2026-01-12T11:07:00,1.0,0,,0,0,0,0.0,-0.0821,1629.99,1629.99,0,1,0,0,0,0,0,0,False,normal
U1017_S00044,U1017,2026-01-12T11:07:00,2026-01-12T11:07:00,1.0,0,,0,0,0,1657.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal
U1008_S00048,U1008,2026-01-12T11:10:00,2026-01-12T11:10:00,1.0,0,,0,0,0,515.0,0.0,0.0,0.0,0,0,1,1,1,1,1,1,False,normal
U1059_S00044,U1059,2026-01-12T11:15:00,2026-01-12T11:15:00,1.0,0,,0,0,0,0.0,0.0236,2923.98,2923.98,0,1,0,0,0,0,0,0,False,normal
U1003_S00044,U1003,2026-01-12T11:19:00,2026-01-12T11:19:00,1.0,0,,0,0,0,3298.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal
U1012_S00046,U1012,2026-01-12T11:23:00,2026-01-12T11:23:00,1.0,0,,0,0,0,5115.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal
U1113_S00051,U1113,2026-01-12T11:23:00,2026-01-12T11:31:00,8.0,1,Hyderabad -> Chennai in 8 min,0,0,0,2576.0,0.0,0.0,0.0,0,0,0,0,2,2,2,1,False,normal
U1037_S00044,U1037,2026-01-12T11:27:00,2026-01-12T11:27:00,1.0,0,,0,0,0,2843.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal
U1102_S00041,U1102,2026-01-12T11:30:00,2026-01-12T11:30:00,1.0,0,,0,0,0,577.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal
U1002_S00040,U1002,2026-01-12T11:31:00,2026-01-12T11:31:00,1.0,0,,0,0,0,490.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal
U1005_S00045,U1005,2026-01-12T11:32:00,2026-01-12T11:32:00,1.0,0,,0,0,0,0.0,-0.1205,2363.12,2363.12,0,1,0,0,0,0,0,0,False,normal
U1083_S00045,U1083,2026-01-12T11:33:00,2026-01-12T11:33:00,1.0,0,,0,0,0,2039.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal
U1081_S00050,U1081,2026-01-12T11:34:00,2026-01-12T11:34:00,1.0,0,,0,0,0,975.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal
U1024_S00047,U1024,2026-01-12T11:37:00,2026-01-12T11:37:00,1.0,0,,0,0,0,2126.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal
U1041_S00046,U1041,2026-01-12T11:38:00,2026-01-12T11:38:00,1.0,0,,1,1,0,1972.0,0.0,0.0,0.0,0,0,1,1,1,0,1,1,False,normal
U1057_S00049,U1057,2026-01-12T11:38:00,2026-01-12T11:38:00,1.0,0,,0,0,0,1944.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal
U1001_S00040,U1001,2026-01-12T11:45:00,2026-01-12T11:45:00,1.0,0,,0,0,0,370.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal
U1045_S00046,U1045,2026-01-12T11:45:00,2026-01-12T11:45:00,1.0,0,,0,0,0,0.0,-0.9218,1672.98,1672.98,0,1,0,0,0,0,0,0,False,normal
U1092_S00045,U1092,2026-01-12T11:45:00,2026-01-12T11:45:00,1.0,0,,1,1,0,193.0,0.0,0.0,0.0,0,0,0,0,1,0,1,1,False,normal
U1086_S00051,U1086,2026-01-12T11:48:00,2026-01-12T11:48:00,1.0,0,,0,0,0,3138.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal
U1028_S00057,U1028,2026-01-12T11:49:00,2026-01-12T11:49:00,1.0,0,,0,0,0,2247.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal
U1019_S00048,U1019,2026-01-12T11:52:00,2026-01-12T11:52:00,1.0,0,,0,0,0,0.0,1.6088,7004.31,7004.31,0,1,0,0,0,0,0,0,False,normal
U1098_S00038,U1098,2026-01-12T12:02:00,2026-01-12T12:02:00,1.0,0,,0,0,0,0.0,0.6413,9628.64,9628.64,0,1,0,0,0,0,0,0,False,normal
U1016_S00045,U1016,2026-01-12T12:03:00,2026-01-12T12:03:00,1.0,0,,0,0,0,0.0,0.5865,2619.56,2619.56,0,1,0,0,0,0,0,0,False,normal
U1047_S00039,U1047,2026-01-12T12:07:00,2026-01-12T12:07:00,1.0,0,,0,0,0,773.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal
U1054_S00046,U1054,2026-01-12T12:08:00,2026-01-12T12:08:00,1.0,0,,0,0,0,2340.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal
