txn_id,user_id,timestamp,amount,channel,beneficiary_id,beneficiary_is_new,merchant_category,user_avg_txn_amount,is_attack_scenario,attack_type
txn_0002744,U1102,2026-01-13 03:02:00,4336.22,atm,B_U1102_12,False,groceries,4673.84,False,normal
txn_0002801,U1104,2026-01-13 03:03:00,484.93,mobile,B_U1104_9,False,electronics,1958.45,False,normal
txn_0002043,U1075,2026-01-13 03:05:00,5905.2,mobile,B_U1075_9,False,investment,3596.75,False,normal
txn_0000634,U1023,2026-01-13 03:25:00,2758.61,mobile,B_U1023_14,False,dining,3158.77,False,normal
txn_0000610,U1022,2026-01-13 03:26:00,3995.4,web,B_U1022_7,False,peer_transfer,4140.87,False,normal
txn_0001174,U1043,2026-01-13 03:37:00,8890.77,web,B_U1043_16,False,fuel,6061.22,False,normal
txn_0002640,U1098,2026-01-13 03:48:00,2259.08,mobile,B_U1098_6,False,groceries,7495.59,False,normal
txn_0001528,U1056,2026-01-13 04:08:00,5505.76,web,B_U1056_1,False,peer_transfer,4117.9,False,normal
txn_0002280,U1084,2026-01-13 04:25:00,1125.44,web,B_U1084_5,False,utilities,1662.97,False,normal
txn_0002641,U1098,2026-01-13 04:38:00,7857.31,mobile,B_U1098_2,False,travel,7495.59,False,normal
txn_0000013,U1000,2026-01-13 04:55:00,2049.2,mobile,B_U1000_13,False,fuel,3431.57,False,normal
txn_0002745,U1102,2026-01-13 05:06:00,7520.49,mobile,B_U1102_11,False,investment,4673.84,False,normal
txn_0000453,U1016,2026-01-13 05:10:00,897.51,mobile,B_U1016_9,False,utilities,2121.6,False,normal
txn_0002668,U1099,2026-01-13 05:42:00,6654.96,mobile,B_U1099_9,False,fuel,7588.88,False,normal
txn_0001175,U1043,2026-01-13 05:44:00,4590.61,atm,B_U1043_15107,True,peer_transfer,6061.22,False,normal
txn_0003084,U1115,2026-01-13 06:07:00,3062.7,mobile,B_U1115_1,False,electronics,1701.41,False,normal
txn_0000719,U1026,2026-01-13 06:15:00,2597.3,web,B_U1026_11,False,dining,2270.01,False,normal
txn_0002407,U1089,2026-01-13 06:15:00,4678.53,web,B_U1089_1,False,groceries,9995.49,False,normal
txn_0002587,U1096,2026-01-13 06:15:00,14494.71,mobile,B_U1096_13,False,investment,4725.77,False,normal
txn_0001142,U1042,2026-01-13 06:34:00,2748.96,mobile,B_U1042_11,False,fuel,4610.29,False,normal
txn_0002435,U1090,2026-01-13 06:43:00,8262.47,mobile,B_U1090_8,False,utilities,3957.38,False,normal
txn_0001851,U1068,2026-01-13 07:00:00,4780.7,mobile,B_U1068_3,False,utilities,2999.9,False,normal
txn_0000014,U1000,2026-01-13 07:03:00,3224.91,mobile,B_U1000_12,False,electronics,3431.57,False,normal
txn_0001935,U1071,2026-01-13 07:05:00,6552.72,web,B_U1071_16,False,utilities,4084.71,False,normal
txn_0002850,U1106,2026-01-13 07:05:00,3137.12,web,B_U1106_6,False,peer_transfer,3670.02,False,normal
txn_0002622,U1097,2026-01-13 07:09:00,634.93,mobile,B_U1097_9,False,fuel,1723.17,False,normal
txn_0001068,U1039,2026-01-13 07:10:00,1026.27,mobile,B_U1039_12,False,peer_transfer,1555.7,False,normal
txn_0002355,U1087,2026-01-13 07:21:00,704.82,mobile,B_U1087_11,False,fuel,1419.15,False,normal
txn_0000261,U1009,2026-01-13 07:49:00,3743.99,mobile,B_U1009_2,False,peer_transfer,1573.47,False,normal
txn_0002204,U1081,2026-01-13 08:22:00,3374.85,web,B_U1081_9,False,travel,4023.78,False,normal
txn_0001852,U1068,2026-01-13 08:40:00,3950.0,mobile,B_U1068_5,False,utilities,2999.9,False,normal
txn_0000853,U1031,2026-01-13 08:53:00,3399.89,web,B_U1031_1,False,travel,3939.68,False,normal
txn_0002256,U1083,2026-01-13 08:58:00,4070.82,mobile,B_U1083_11,False,travel,3626.19,False,normal
txn_0001042,U1038,2026-01-13 09:06:00,5820.04,mobile,B_U1038_8,False,peer_transfer,9163.94,False,normal
txn_0002175,U1080,2026-01-13 09:07:00,2430.51,mobile,B_U1080_8,False,groceries,2738.22,False,normal
txn_0002564,U1095,2026-01-13 09:10:00,4267.52,mobile,B_U1095_7,False,fuel,4619.02,False,normal
txn_0000423,U1015,2026-01-13 09:12:00,2777.53,mobile,B_U1015_7,False,groceries,2999.76,False,normal
txn_0001120,U1041,2026-01-13 09:20:00,7516.85,mobile,B_U1041_5,False,fuel,3955.76,False,normal
txn_0000341,U1012,2026-01-13 09:41:00,1751.44,mobile,B_U1012_16,False,utilities,2152.49,False,normal
txn_0001342,U1049,2026-01-13 09:58:00,1858.23,mobile,B_U1049_8,False,electronics,1500.95,False,normal
txn_0001639,U1060,2026-01-13 09:58:00,604.4,web,B_U1060_5,False,investment,2200.45,False,normal
txn_0002304,U1085,2026-01-13 10:04:00,2102.91,mobile,B_U1085_8,False,electronics,1952.44,False,normal
txn_0001069,U1039,2026-01-13 10:06:00,1548.67,mobile,B_U1039_15,False,investment,1555.7,False,normal
txn_0003134,U1117,2026-01-13 10:14:00,5766.39,mobile,B_U1117_18,False,peer_transfer,3396.23,False,normal
txn_0000262,U1009,2026-01-13 10:19:00,1213.23,web,B_U1009_10,False,dining,1573.47,False,normal
txn_0000635,U1023,2026-01-13 10:36:00,2194.85,atm,B_U1023_13,False,dining,3158.77,False,normal
txn_0003113,U1116,2026-01-13 10:36:00,7992.18,mobile,B_U1116_18,False,groceries,5060.46,False,normal
txn_0002305,U1085,2026-01-13 10:37:00,1655.19,mobile,B_U1085_3,False,dining,1952.44,False,normal
txn_0002904,U1108,2026-01-13 11:05:00,3315.38,atm,B_U1108_13,False,fuel,3438.35,False,normal
txn_0002877,U1107,2026-01-13 11:22:00,1938.52,mobile,B_U1107_18,False,groceries,2290.51,False,normal
txn_0002878,U1107,2026-01-13 11:47:00,5278.17,mobile,B_U1107_13,False,dining,2290.51,False,normal
txn_0002069,U1076,2026-01-13 12:05:00,3622.27,mobile,B_U1076_2,False,travel,4907.7,False,normal
txn_0002018,U1074,2026-01-13 12:07:00,5168.53,mobile,B_U1074_8,False,investment,2873.53,False,normal
txn_0002961,U1110,2026-01-13 12:27:00,1928.64,web,B_U1110_7,False,utilities,2501.88,False,normal
txn_0002384,U1088,2026-01-13 12:32:00,1598.12,mobile,B_U1088_1,False,travel,1638.89,False,normal
txn_0002642,U1098,2026-01-13 12:32:00,7945.2,mobile,B_U1098_11,False,groceries,7495.59,False,normal
txn_0000284,U1010,2026-01-13 12:44:00,4534.41,mobile,B_U1010_16,False,groceries,4545.51,False,normal
txn_0000314,U1011,2026-01-13 13:16:00,15852.57,mobile,B_U1011_3,False,utilities,9375.34,False,normal
txn_0000503,U1018,2026-01-13 13:16:00,1112.31,web,B_U1018_3,False,electronics,1714.18,False,normal
txn_0001853,U1068,2026-01-13 13:16:00,4044.46,mobile,B_U1068_12522,True,investment,2999.9,False,normal
txn_0001176,U1043,2026-01-13 13:18:00,2699.13,mobile,B_U1043_4,False,utilities,6061.22,False,normal
txn_0002306,U1085,2026-01-13 13:28:00,4444.67,web,B_U1085_10,False,fuel,1952.44,False,normal
txn_0001388,U1051,2026-01-13 13:30:00,1249.66,mobile,B_U1051_10,False,groceries,1990.06,False,normal
txn_0002519,U1093,2026-01-13 13:34:00,3284.72,web,B_U1093_3,False,peer_transfer,3053.67,False,normal
txn_0002098,U1077,2026-01-13 13:38:00,1412.44,web,B_U1077_6,False,utilities,1866.36,False,normal
txn_0001986,U1073,2026-01-13 13:46:00,5986.49,mobile,B_U1073_6,False,groceries,3306.92,False,normal
txn_0000932,U1034,2026-01-13 13:52:00,5834.5,mobile,B_U1034_29292,True,peer_transfer,3918.7,False,normal
txn_0003191,U1119,2026-01-13 13:52:00,2656.92,mobile,B_U1119_73395,True,investment,2176.44,False,normal
txn_0002962,U1110,2026-01-13 14:05:00,4842.01,mobile,B_U1110_6,False,electronics,2501.88,False,normal
txn_0000880,U1032,2026-01-13 14:06:00,2111.77,mobile,B_U1032_15,False,utilities,1492.58,False,normal
txn_0002176,U1080,2026-01-13 14:18:00,924.77,mobile,B_U1080_9,False,travel,2738.22,False,normal
txn_0001877,U1069,2026-01-13 14:36:00,10037.14,mobile,B_U1069_17,False,dining,5981.69,False,normal
txn_0001688,U1062,2026-01-13 14:40:00,3773.44,web,B_U1062_3,False,travel,5313.72,False,normal
txn_0000342,U1012,2026-01-13 14:54:00,2938.93,mobile,B_U1012_3,False,fuel,2152.49,False,normal
txn_0001290,U1047,2026-01-13 14:58:00,2265.77,mobile,B_U1047_15,False,utilities,2870.56,False,normal
txn_0001772,U1065,2026-01-13 15:31:00,2589.22,web,B_U1065_10,False,utilities,2907.56,False,normal
txn_0000586,U1021,2026-01-13 15:38:00,1915.97,mobile,B_U1021_1,False,travel,2094.79,False,normal
txn_0001070,U1039,2026-01-13 15:47:00,1818.97,mobile,B_U1039_3,False,utilities,1555.7,False,normal
txn_0002436,U1090,2026-01-13 16:26:00,5005.85,web,B_U1090_14,False,groceries,3957.38,False,normal
txn_0002746,U1102,2026-01-13 16:54:00,3828.85,mobile,B_U1102_17,False,travel,4673.84,False,normal
txn_0002307,U1085,2026-01-13 17:04:00,1045.5,mobile,B_U1085_8,False,dining,1952.44,False,normal
txn_0000263,U1009,2026-01-13 17:24:00,1947.21,mobile,B_U1009_5,False,groceries,1573.47,False,normal
txn_0000371,U1013,2026-01-13 17:29:00,18219.52,mobile,B_U1013_1,False,investment,4381.55,False,normal
txn_0000933,U1034,2026-01-13 17:34:00,2066.36,web,B_U1034_1,False,fuel,3918.7,False,normal
txn_0000015,U1000,2026-01-13 17:35:00,4506.62,mobile,B_U1000_10,False,utilities,3431.57,False,normal
txn_0001936,U1071,2026-01-13 18:06:00,6377.73,mobile,B_U1071_13,False,fuel,4084.71,False,normal
txn_0000587,U1021,2026-01-13 18:18:00,1994.55,web,B_U1021_13,False,utilities,2094.79,False,normal
txn_0001963,U1072,2026-01-13 18:21:00,3986.21,web,B_U1072_7,False,peer_transfer,5461.96,False,normal
txn_0001987,U1073,2026-01-13 19:09:00,3331.25,mobile,B_U1073_45485,True,electronics,3306.92,False,normal
txn_0002122,U1078,2026-01-13 19:20:00,7159.38,mobile,B_U1078_9,False,dining,6944.14,False,normal
txn_0001423,U1052,2026-01-13 19:26:00,3081.63,atm,B_U1052_9,False,fuel,1695.82,False,normal
txn_0000720,U1026,2026-01-13 19:43:00,3578.7,web,B_U1026_1,False,groceries,2270.01,False,normal
txn_0001744,U1064,2026-01-13 19:44:00,8616.22,mobile,B_U1064_3,False,investment,7922.85,False,normal
txn_0000394,U1014,2026-01-13 19:48:00,14802.52,mobile,B_U1014_4,False,investment,5753.35,False,normal
txn_0002177,U1080,2026-01-13 19:51:00,2209.64,web,B_U1080_8,False,peer_transfer,2738.22,False,normal
txn_0002540,U1094,2026-01-13 20:16:00,1415.02,mobile,B_U1094_8,False,utilities,2174.74,False,normal
txn_0000016,U1000,2026-01-13 21:09:00,3250.27,web,B_U1000_8,False,electronics,3431.57,False,normal
txn_0002588,U1096,2026-01-13 21:27:00,4253.44,web,B_U1096_10,False,fuel,4725.77,False,normal
txn_0000741,U1027,2026-01-13 21:30:00,2178.46,mobile,B_U1027_8,False,utilities,2802.86,False,normal
txn_0000776,U1028,2026-01-13 21:38:00,6013.01,web,B_U1028_15,False,travel,4440.68,False,normal
txn_0000777,U1028,2026-01-13 21:49:00,5537.89,atm,B_U1028_9,False,investment,4440.68,False,normal
txn_0001364,U1050,2026-01-13 21:57:00,9796.16,web,B_U1050_17,False,peer_transfer,3695.41,False,normal
txn_0001582,U1058,2026-01-13 22:00:00,4749.86,web,B_U1058_5,False,fuel,4002.51,False,normal
txn_0000689,U1025,2026-01-13 22:06:00,1960.55,web,B_U1025_16,False,dining,2077.08,False,normal
txn_0001071,U1039,2026-01-13 22:42:00,654.22,atm,B_U1039_8,False,utilities,1555.7,False,normal
txn_0002926,U1109,2026-01-13 23:04:00,7480.85,mobile,B_U1109_13,False,dining,5925.56,False,normal
txn_0001474,U1054,2026-01-13 23:08:00,10648.09,mobile,B_U1054_6,False,investment,2347.07,False,normal
txn_0002776,U1103,2026-01-13 23:08:00,2500.24,web,B_U1103_70984,True,electronics,3356.29,False,normal
txn_0002486,U1092,2026-01-13 23:12:00,3276.15,atm,B_U1092_3,False,investment,2917.77,False,normal
txn_0000040,U1001,2026-01-13 23:15:00,2165.76,mobile,B_U1001_11,False,dining,2959.57,False,normal
txn_0001773,U1065,2026-01-13 23:18:00,2087.53,web,B_U1065_16,False,groceries,2907.56,False,normal
txn_0002927,U1109,2026-01-13 23:18:00,9831.61,mobile,B_U1109_13,False,fuel,5925.56,False,normal
txn_0000827,U1030,2026-01-13 23:23:00,2058.4,mobile,B_U1030_3,False,utilities,2316.16,False,normal
txn_0000236,U1008,2026-01-13 23:41:00,3463.22,mobile,B_U1008_12,False,groceries,3573.17,False,normal
txn_0003004,U1112,2026-01-13 23:43:00,3994.73,web,B_U1112_17,False,investment,5205.26,False,normal
txn_0000395,U1014,2026-01-13 23:49:00,5452.0,mobile,B_U1014_12,False,fuel,5753.35,False,normal
txn_0001257,U1046,2026-01-14 00:07:00,3709.45,web,B_U1046_12,False,groceries,2217.91,False,normal
txn_0000396,U1014,2026-01-14 00:37:00,4894.57,mobile,B_U1014_74040,True,utilities,5753.35,False,normal
txn_0001499,U1055,2026-01-14 00:43:00,3670.65,mobile,B_U1055_14,False,utilities,2454.82,False,normal
txn_0001583,U1058,2026-01-14 00:51:00,2919.38,mobile,B_U1058_9,False,groceries,4002.51,False,normal
txn_0002669,U1099,2026-01-14 00:56:00,8805.78,mobile,B_U1099_10,False,fuel,7588.88,False,normal
txn_0001314,U1048,2026-01-14 01:09:00,1308.09,atm,B_U1048_65476,True,fuel,2557.77,False,normal
txn_0002144,U1079,2026-01-14 01:12:00,3130.23,mobile,B_U1079_12,False,utilities,1934.95,False,normal
txn_0002821,U1105,2026-01-14 01:26:00,6561.09,mobile,B_U1105_4,False,investment,5101.93,False,normal
txn_0002851,U1106,2026-01-14 01:45:00,5053.47,mobile,B_U1106_9,False,investment,3670.02,False,normal
txn_0001291,U1047,2026-01-14 01:51:00,4257.91,web,B_U1047_15,False,peer_transfer,2870.56,False,normal
txn_0001605,U1059,2026-01-14 01:58:00,2721.58,atm,B_U1059_5,False,travel,2320.66,False,normal
txn_0001447,U1053,2026-01-14 02:05:00,6230.19,web,B_U1053_70687,True,investment,3360.77,False,normal
txn_0000854,U1031,2026-01-14 02:10:00,4178.98,atm,B_U1031_10,False,travel,3939.68,False,normal
txn_0003192,U1119,2026-01-14 02:22:00,1157.69,web,B_U1119_2,False,groceries,2176.44,False,normal
txn_0000237,U1008,2026-01-14 02:27:00,4497.0,mobile,B_U1008_99436,True,electronics,3573.17,False,normal
txn_0000532,U1019,2026-01-14 02:35:00,2141.78,atm,B_U1019_13,False,groceries,4323.75,False,normal
txn_0001121,U1041,2026-01-14 03:00:00,2920.4,mobile,B_U1041_12,False,electronics,3955.76,False,normal
txn_0001988,U1073,2026-01-14 03:13:00,3612.05,mobile,B_U1073_18,False,dining,3306.92,False,normal
txn_0001640,U1060,2026-01-14 03:26:00,1626.37,mobile,B_U1060_65495,True,utilities,2200.45,False,normal
txn_0001043,U1038,2026-01-14 04:33:00,8595.11,atm,B_U1038_2,False,dining,9163.94,False,normal
txn_0002356,U1087,2026-01-14 04:37:00,1122.6,web,B_U1087_3,False,utilities,1419.15,False,normal
txn_0003193,U1119,2026-01-14 04:39:00,2999.8,atm,B_U1119_10,False,peer_transfer,2176.44,False,normal
txn_0001796,U1066,2026-01-14 04:54:00,2074.51,mobile,B_U1066_4,False,utilities,2174.71,False,normal
txn_0002802,U1104,2026-01-14 05:11:00,1795.25,mobile,B_U1104_1,False,fuel,1958.45,False,normal
txn_0002928,U1109,2026-01-14 05:47:00,6070.17,web,B_U1109_2,False,utilities,5925.56,False,normal
txn_0000072,U1002,2026-01-14 06:03:00,2825.12,mobile,B_U1002_2,False,utilities,4906.58,False,normal
txn_0002777,U1103,2026-01-14 06:21:00,1570.79,mobile,B_U1103_5,False,electronics,3356.29,False,normal
txn_0000934,U1034,2026-01-14 06:24:00,5125.82,mobile,B_U1034_2,False,utilities,3918.7,False,normal
txn_0001448,U1053,2026-01-14 06:29:00,7147.29,mobile,B_U1053_82422,True,fuel,3360.77,False,normal
txn_0001878,U1069,2026-01-14 06:48:00,11163.76,web,B_U1069_2,False,utilities,5981.69,False,normal
txn_0001641,U1060,2026-01-14 07:09:00,2056.59,mobile,B_U1060_1,False,dining,2200.45,False,normal
txn_0001879,U1069,2026-01-14 07:33:00,3601.15,mobile,B_U1069_14,False,electronics,5981.69,False,normal
txn_0000993,U1036,2026-01-14 07:53:00,1612.66,web,B_U1036_14,False,investment,1129.15,False,normal
txn_0003114,U1116,2026-01-14 07:57:00,3304.84,mobile,B_U1116_1,False,groceries,5060.46,False,normal
txn_0000828,U1030,2026-01-14 08:20:00,2290.87,mobile,B_U1030_9,False,investment,2316.16,False,normal
txn_0000154,U1005,2026-01-14 08:34:00,2484.18,mobile,B_U1005_3,False,dining,2618.11,False,normal
txn_0001584,U1058,2026-01-14 08:39:00,4717.89,mobile,B_U1058_1,False,utilities,4002.51,False,normal
txn_0002145,U1079,2026-01-14 08:41:00,1923.79,mobile,B_U1079_22502,True,dining,1934.95,False,normal
txn_0001097,U1040,2026-01-14 08:43:00,4622.53,mobile,B_U1040_16,False,utilities,3480.98,False,normal
txn_0000721,U1026,2026-01-14 08:47:00,860.04,mobile,B_U1026_2,False,peer_transfer,2270.01,False,normal
txn_0002385,U1088,2026-01-14 09:02:00,864.65,web,B_U1088_13,False,dining,1638.89,False,normal
txn_0000636,U1023,2026-01-14 09:10:00,5028.51,mobile,B_U1023_17,False,travel,3158.77,False,normal
txn_0002699,U1100,2026-01-14 09:16:00,3077.8,mobile,B_U1100_1,False,groceries,3364.39,False,normal
txn_0001585,U1058,2026-01-14 09:17:00,3344.21,mobile,B_U1058_3,False,groceries,4002.51,False,normal
txn_0002541,U1094,2026-01-14 09:25:00,1371.83,mobile,B_U1094_1,False,travel,2174.74,False,normal
txn_0000637,U1023,2026-01-14 09:40:00,6789.97,atm,B_U1023_87855,True,investment,3158.77,False,normal
txn_0002929,U1109,2026-01-14 09:47:00,5193.82,mobile,B_U1109_90098,True,utilities,5925.56,False,normal
txn_0002982,U1111,2026-01-14 10:04:00,3803.3,atm,B_U1111_16,False,travel,3287.89,False,normal
txn_0000315,U1011,2026-01-14 10:16:00,7414.44,web,B_U1011_15,False,groceries,9375.34,False,normal
txn_0002700,U1100,2026-01-14 10:19:00,3244.9,web,B_U1100_17,False,travel,3364.39,False,normal
txn_0002408,U1089,2026-01-14 10:42:00,6898.64,mobile,B_U1089_1,False,peer_transfer,9995.49,False,normal
txn_0002487,U1092,2026-01-14 10:45:00,4508.8,mobile,B_U1092_4,False,groceries,2917.77,False,normal
txn_0003163,U1118,2026-01-14 10:59:00,4251.61,mobile,B_U1118_9,False,investment,3428.82,False,normal
txn_0003064,U1114,2026-01-14 11:09:00,1814.78,mobile,B_U1114_12,False,investment,2369.62,False,normal
txn_0002123,U1078,2026-01-14 11:28:00,5025.27,mobile,B_U1078_13,False,groceries,6944.14,False,normal
txn_0001797,U1066,2026-01-14 11:41:00,3100.84,web,B_U1066_14,False,electronics,2174.71,False,normal
txn_0000855,U1031,2026-01-14 11:44:00,2146.99,mobile,B_U1031_18,False,groceries,3939.68,False,normal
txn_0001177,U1043,2026-01-14 12:01:00,3437.79,web,B_U1043_13,False,travel,6061.22,False,normal
txn_0001824,U1067,2026-01-14 12:03:00,1022.49,mobile,B_U1067_1,False,travel,2136.18,False,normal
txn_0002019,U1074,2026-01-14 12:19:00,2105.36,web,B_U1074_3,False,dining,2873.53,False,normal
txn_0001989,U1073,2026-01-14 12:21:00,4678.8,web,B_U1073_16,False,peer_transfer,3306.92,False,normal
txn_0001586,U1058,2026-01-14 12:41:00,6026.13,mobile,B_U1058_18,False,dining,4002.51,False,normal
txn_0002822,U1105,2026-01-14 12:42:00,3427.27,mobile,B_U1105_5,False,utilities,5101.93,False,normal
txn_0002488,U1092,2026-01-14 12:43:00,8591.94,mobile,B_U1092_9,False,electronics,2917.77,False,normal
txn_0001178,U1043,2026-01-14 12:44:00,5624.37,mobile,B_U1043_3,False,peer_transfer,6061.22,False,normal
txn_0002124,U1078,2026-01-14 12:44:00,5149.33,mobile,B_U1078_4,False,peer_transfer,6944.14,False,normal
txn_0000124,U1004,2026-01-14 12:52:00,1424.97,web,B_U1004_17,False,dining,2852.1,False,normal
txn_0002205,U1081,2026-01-14 12:55:00,3343.36,web,B_U1081_11,False,travel,4023.78,False,normal
txn_0001990,U1073,2026-01-14 13:01:00,4659.81,mobile,B_U1073_13,False,investment,3306.92,False,normal
txn_0001825,U1067,2026-01-14 13:13:00,684.17,web,B_U1067_18,False,electronics,2136.18,False,normal
txn_0001557,U1057,2026-01-14 13:15:00,6301.48,mobile,B_U1057_12,False,utilities,6319.59,False,normal
txn_0001774,U1065,2026-01-14 13:44:00,4296.72,web,B_U1065_8,False,groceries,2907.56,False,normal
txn_0002146,U1079,2026-01-14 13:56:00,1486.95,mobile,B_U1079_6,False,travel,1934.95,False,normal
txn_0001179,U1043,2026-01-14 13:57:00,4453.48,mobile,B_U1043_14,False,fuel,6061.22,False,normal
txn_0000722,U1026,2026-01-14 14:44:00,2091.24,mobile,B_U1026_10,False,groceries,2270.01,False,normal
txn_0002125,U1078,2026-01-14 15:00:00,7300.65,atm,B_U1078_6,False,peer_transfer,6944.14,False,normal
txn_0000125,U1004,2026-01-14 15:35:00,3019.46,web,B_U1004_16,False,travel,2852.1,False,normal
txn_0001745,U1064,2026-01-14 15:40:00,10532.92,mobile,B_U1064_14,False,dining,7922.85,False,normal
txn_0002701,U1100,2026-01-14 15:50:00,5072.34,web,B_U1100_17,False,fuel,3364.39,False,normal
txn_0001642,U1060,2026-01-14 15:52:00,2793.78,web,B_U1060_3,False,utilities,2200.45,False,normal
txn_0001798,U1066,2026-01-14 15:58:00,2437.69,mobile,B_U1066_17,False,dining,2174.71,False,normal
txn_0000690,U1025,2026-01-14 16:05:00,1199.63,mobile,B_U1025_1,False,dining,2077.08,False,normal
txn_0003005,U1112,2026-01-14 16:07:00,3184.69,mobile,B_U1112_18,False,peer_transfer,5205.26,False,normal
txn_0001424,U1052,2026-01-14 16:18:00,1815.46,mobile,B_U1052_16,False,travel,1695.82,False,normal
txn_0001606,U1059,2026-01-14 16:54:00,1608.38,web,B_U1059_18,False,investment,2320.66,False,normal
txn_0002126,U1078,2026-01-14 16:55:00,7356.49,web,B_U1078_16,False,fuel,6944.14,False,normal
txn_0001746,U1064,2026-01-14 17:03:00,6341.2,mobile,B_U1064_3,False,utilities,7922.85,False,normal
txn_0002879,U1107,2026-01-14 17:10:00,1529.13,web,B_U1107_13,False,travel,2290.51,False,normal
txn_0001689,U1062,2026-01-14 17:23:00,7155.89,mobile,B_U1062_8,False,electronics,5313.72,False,normal
txn_0002778,U1103,2026-01-14 17:35:00,2041.65,mobile,B_U1103_1,False,dining,3356.29,False,normal
txn_0001500,U1055,2026-01-14 17:53:00,2251.7,mobile,B_U1055_9,False,travel,2454.82,False,normal
txn_0002983,U1111,2026-01-14 17:56:00,2395.15,mobile,B_U1111_5,False,travel,3287.89,False,normal
txn_0001122,U1041,2026-01-14 18:07:00,2097.85,mobile,B_U1041_10,False,travel,3955.76,False,normal
txn_0002589,U1096,2026-01-14 18:20:00,5670.46,web,B_U1096_4,False,travel,4725.77,False,normal
txn_0002823,U1105,2026-01-14 18:20:00,3811.92,atm,B_U1105_9,False,utilities,5101.93,False,normal
txn_0000316,U1011,2026-01-14 18:27:00,12779.6,web,B_U1011_15,False,electronics,9375.34,False,normal
txn_0000155,U1005,2026-01-14 18:35:00,3886.04,atm,B_U1005_11,False,investment,2618.11,False,normal
txn_0001937,U1071,2026-01-14 18:40:00,9988.97,mobile,B_U1071_77545,True,investment,4084.71,False,normal
txn_0001938,U1071,2026-01-14 18:40:00,5629.61,web,B_U1071_11775,True,peer_transfer,4084.71,False,normal
txn_0001775,U1065,2026-01-14 18:41:00,7602.67,mobile,B_U1065_14,False,electronics,2907.56,False,normal
txn_0001365,U1050,2026-01-14 18:49:00,7822.41,atm,B_U1050_5,False,investment,3695.41,False,normal
txn_0001389,U1051,2026-01-14 18:51:00,785.42,web,B_U1051_5,False,dining,1990.06,False,normal
txn_0002590,U1096,2026-01-14 18:58:00,11115.02,mobile,B_U1096_11,False,dining,4725.77,False,normal
txn_0001911,U1070,2026-01-14 19:14:00,5179.52,mobile,B_U1070_12,False,electronics,4224.9,False,normal
txn_0000397,U1014,2026-01-14 19:21:00,8127.21,web,B_U1014_25881,True,travel,5753.35,False,normal
txn_0000691,U1025,2026-01-14 19:40:00,1112.43,mobile,B_U1025_15,False,utilities,2077.08,False,normal
txn_0002824,U1105,2026-01-14 19:41:00,3755.7,mobile,B_U1105_3,False,travel,5101.93,False,normal
txn_0003085,U1115,2026-01-14 19:50:00,2495.6,web,B_U1115_11,False,investment,1701.41,False,normal
txn_0001072,U1039,2026-01-14 19:53:00,758.33,mobile,B_U1039_11,False,peer_transfer,1555.7,False,normal
txn_0000041,U1001,2026-01-14 19:57:00,2565.29,mobile,B_U1001_18,False,investment,2959.57,False,normal
txn_0000638,U1023,2026-01-14 20:01:00,7230.59,web,B_U1023_11,False,groceries,3158.77,False,normal
txn_0003115,U1116,2026-01-14 20:13:00,2283.37,web,B_U1116_5,False,utilities,5060.46,False,normal
txn_0000881,U1032,2026-01-14 20:29:00,785.52,web,B_U1032_17,False,dining,1492.58,False,normal
txn_0002591,U1096,2026-01-14 21:01:00,4257.24,mobile,B_U1096_8,False,peer_transfer,4725.77,False,normal
txn_0000994,U1036,2026-01-14 21:08:00,781.3,mobile,B_U1036_80486,True,groceries,1129.15,False,normal
txn_0001720,U1063,2026-01-14 21:12:00,12729.73,web,B_U1063_21193,True,fuel,10220.13,False,normal
txn_0000042,U1001,2026-01-14 21:15:00,6550.97,mobile,B_U1001_88455,True,electronics,2959.57,False,normal
txn_0002386,U1088,2026-01-14 21:22:00,1417.76,mobile,B_U1088_1,False,dining,1638.89,False,normal
txn_0001558,U1057,2026-01-14 21:36:00,14798.25,mobile,B_U1057_8,False,fuel,6319.59,False,normal
txn_0001143,U1042,2026-01-14 21:42:00,3021.16,web,B_U1042_50982,True,peer_transfer,4610.29,False,normal
txn_0000558,U1020,2026-01-14 21:52:00,2661.68,atm,B_U1020_11,False,peer_transfer,2216.94,False,normal
txn_0003006,U1112,2026-01-14 22:11:00,4250.47,mobile,B_U1112_2,False,electronics,5205.26,False,normal
txn_0000742,U1027,2026-01-14 22:26:00,3511.4,web,B_U1027_5,False,utilities,2802.86,False,normal
txn_0002592,U1096,2026-01-14 22:26:00,3025.44,mobile,B_U1096_13,False,dining,4725.77,False,normal
txn_0001123,U1041,2026-01-14 22:28:00,1568.64,atm,B_U1041_7,False,utilities,3955.76,False,normal
txn_0002623,U1097,2026-01-14 22:29:00,1262.49,web,B_U1097_9,False,investment,1723.17,False,normal
txn_0002984,U1111,2026-01-14 22:31:00,3138.66,web,B_U1111_52310,True,utilities,3287.89,False,normal
txn_0002702,U1100,2026-01-14 22:53:00,1675.03,mobile,B_U1100_5,False,peer_transfer,3364.39,False,normal
txn_0000043,U1001,2026-01-14 22:57:00,1406.49,mobile,B_U1001_7,False,fuel,2959.57,False,normal
txn_0001799,U1066,2026-01-14 23:04:00,2245.14,web,B_U1066_17,False,groceries,2174.71,False,normal
txn_0000473,U1017,2026-01-14 23:08:00,8988.45,web,B_U1017_6,False,dining,4706.98,False,normal
