event_id,user_id,timestamp,ip_address,geo_location,device_fingerprint,login_status,auth_method,tls_version,cipher_suite,cert_key_length,cert_signature_alg,failed_attempts_last_10min,is_attack_scenario,attack_type
evt_0002117,U1033,2026-01-12 06:53:00,157.39.56.169,Kolkata,dev_U1033_2_6573,success,password,TLS 1.3,TLS_AES_256_GCM_SHA384,2048,SHA-384,0,False,normal
evt_0004493,U1071,2026-01-12 06:54:00,103.48.95.253,Delhi,dev_U1071_3_1821,success,password,TLS 1.2,TLS_CHACHA20_POLY1305_SHA256,2048,SHA-384,0,False,normal
evt_0000469,U1007,2026-01-12 06:57:00,122.16.148.43,Hyderabad,dev_U1007_1_7924,success,biometric,TLS 1.2,TLS_CHACHA20_POLY1305_SHA256,3072,SHA-384,0,False,normal
evt_0004440,U1070,2026-01-12 07:08:00,106.51.113.216,Bengaluru,dev_U1070_3_9883,success,password,TLS 1.3,TLS_CHACHA20_POLY1305_SHA256,4096,SHA-256,0,False,normal
evt_0003687,U1058,2026-01-12 07:11:00,152.58.176.4,Pune,dev_U1058_3_7596,success,biometric,TLS 1.2,TLS_AES_256_GCM_SHA384,3072,SHA-384,0,False,normal
evt_0004619,U1073,2026-01-12 07:11:00,103.48.148.24,Delhi,dev_U1073_2_9320,success,biometric,TLS 1.2,TLS_AES_256_GCM_SHA384,4096,SHA-256,0,False,normal
evt_0007407,U1118,2026-01-12 07:31:00,152.58.219.191,Pune,dev_U1118_3_9308,success,biometric,TLS 1.1,TLS_AES_128_GCM_SHA256,2048,SHA-256,0,False,normal
evt_0006108,U1097,2026-01-12 07:33:00,157.39.188.96,Kolkata,dev_U1097_2_6862,success,passkey,TLS 1.3,TLS_AES_128_GCM_SHA256,4096,SHA-384,0,False,normal
evt_0006913,U1110,2026-01-12 07:46:00,106.51.115.171,Bengaluru,dev_U1110_1_1452,success,biometric,TLS 1.2,TLS_AES_128_GCM_SHA256,3072,SHA-384,0,False,normal
evt_0002045,U1032,2026-01-12 07:49:00,106.51.205.100,Bengaluru,dev_U1032_3_9797,success,password,TLS 1.2,TLS_AES_128_GCM_SHA256,2048,SHA-384,0,False,normal
evt_0006357,U1101,2026-01-12 07:53:00,49.36.185.159,Mumbai,dev_U1101_2_6442,success,password,TLS 1.1,TLS_RSA_WITH_3DES_EDE_CBC_SHA,2048,SHA-1,0,False,normal
evt_0004248,U1067,2026-01-12 08:06:00,115.97.22.194,Chennai,dev_U1067_2_7396,success,mfa,TLS 1.1,TLS_CHACHA20_POLY1305_SHA256,3072,SHA-256,0,False,normal
evt_0002740,U1043,2026-01-12 08:28:00,157.39.172.115,Kolkata,dev_U1043_2_3103,success,password,TLS 1.3,TLS_AES_128_GCM_SHA256,4096,SHA-384,0,False,normal
evt_0005795,U1092,2026-01-12 08:32:00,106.51.31.192,Bengaluru,dev_U1092_2_5291,success,biometric,TLS 1.2,TLS_AES_128_GCM_SHA256,3072,SHA-384,0,False,normal
evt_0001982,U1031,2026-01-12 08:35:00,115.97.235.194,Chennai,dev_U1031_2_8668,success,passkey,TLS 1.2,TLS_CHACHA20_POLY1305_SHA256,3072,SHA-256,0,False,normal
evt_0002420,U1038,2026-01-12 08:37:00,157.39.78.100,Kolkata,dev_U1038_1_3646,success,mfa,TLS 1.3,TLS_AES_128_GCM_SHA256,3072,SHA-384,0,False,normal
evt_0003121,U1049,2026-01-12 08:39:00,49.36.72.84,Mumbai,dev_U1049_3_4770,success,passkey,TLS 1.2,TLS_CHACHA20_POLY1305_SHA256,2048,SHA-384,0,False,normal
evt_0003191,U1050,2026-01-12 08:41:00,103.48.140.211,Delhi,dev_U1050_2_1117,fail,passkey,TLS 1.3,TLS_AES_256_GCM_SHA384,4096,SHA-256,1,False,normal
evt_0003499,U1055,2026-01-12 08:42:00,157.39.254.212,Kolkata,dev_U1055_1_8749,success,password,TLS 1.2,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2048,SHA-384,0,False,normal
evt_0000668,U1010,2026-01-12 08:44:00,157.39.184.12,Kolkata,dev_U1010_1_6635,success,mfa,TLS 1.2,TLS_AES_128_GCM_SHA256,3072,SHA-384,0,False,normal
evt_0000728,U1011,2026-01-12 08:44:00,152.58.227.60,Pune,dev_U1011_3_3045,success,passkey,TLS 1.3,TLS_CHACHA20_POLY1305_SHA256,2048,SHA-384,0,False,normal
evt_0006480,U1103,2026-01-12 08:52:00,157.39.65.12,Kolkata,dev_U1103_2_7267,success,mfa,TLS 1.2,TLS_AES_128_GCM_SHA256,2048,SHA-384,0,False,normal
evt_0006481,U1103,2026-01-12 08:52:00,157.39.66.149,Kolkata,dev_U1103_2_7267,success,password,TLS 1.3,TLS_AES_256_GCM_SHA384,3072,SHA-256,0,False,normal
evt_0006846,U1109,2026-01-12 08:52:00,152.58.86.29,Pune,dev_U1109_1_9346,success,mfa,TLS 1.2,TLS_AES_256_GCM_SHA384,4096,SHA-256,0,False,normal
evt_0003937,U1062,2026-01-12 08:56:00,115.97.39.34,Chennai,dev_U1062_1_5092,success,passkey,TLS 1.2,TLS_CHACHA20_POLY1305_SHA256,3072,SHA-384,0,False,normal
evt_0004877,U1077,2026-01-12 08:57:00,115.97.205.125,Chennai,dev_U1077_2_6183,success,mfa,TLS 1.3,TLS_AES_256_GCM_SHA384,3072,SHA-384,0,False,normal
evt_0005483,U1087,2026-01-12 09:05:00,106.51.150.230,Bengaluru,dev_U1087_2_2753,success,passkey,TLS 1.2,TLS_AES_256_GCM_SHA384,2048,SHA-256,0,False,normal
evt_0001673,U1026,2026-01-12 09:11:00,152.58.186.239,Pune,dev_U1026_1_9830,success,passkey,TLS 1.3,TLS_AES_256_GCM_SHA384,4096,SHA-384,0,False,normal
evt_0001732,U1027,2026-01-12 09:12:00,122.16.111.27,Hyderabad,dev_U1027_1_7543,success,password,TLS 1.2,TLS_AES_128_GCM_SHA256,3072,SHA-384,0,False,normal
evt_0003625,U1057,2026-01-12 09:13:00,115.97.174.244,Chennai,dev_U1057_1_7735,success,password,TLS 1.3,TLS_AES_128_GCM_SHA256,2048,SHA-384,0,False,normal
evt_0006605,U1105,2026-01-12 09:19:00,157.39.10.42,Kolkata,dev_U1105_2_6728,success,biometric,TLS 1.2,TLS_CHACHA20_POLY1305_SHA256,2048,SHA-256,0,False,normal
evt_0000594,U1009,2026-01-12 09:20:00,157.39.45.6,Kolkata,dev_U1009_1_7224,success,mfa,TLS 1.2,TLS_CHACHA20_POLY1305_SHA256,2048,SHA-256,0,False,normal
evt_0002118,U1033,2026-01-12 09:21:00,157.39.24.20,Kolkata,dev_U1033_3_2827,success,mfa,TLS 1.2,TLS_AES_128_GCM_SHA256,2048,SHA-384,0,False,normal
evt_0000669,U1010,2026-01-12 09:22:00,157.39.11.46,Kolkata,dev_U1010_2_5333,success,password,TLS 1.3,TLS_AES_128_GCM_SHA256,3072,SHA-256,0,False,normal
evt_0001041,U1016,2026-01-12 09:29:00,106.51.114.39,Bengaluru,dev_U1016_2_6977,success,password,TLS 1.2,TLS_AES_256_GCM_SHA384,3072,SHA-256,0,False,normal
evt_0004620,U1073,2026-01-12 09:36:00,103.48.104.52,Delhi,dev_U1073_1_1931,success,passkey,TLS 1.2,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2048,SHA-384,0,False,normal
evt_0006294,U1100,2026-01-12 09:38:00,157.39.154.70,Kolkata,dev_U1100_2_3900,success,password,TLS 1.2,TLS_CHACHA20_POLY1305_SHA256,4096,SHA-384,0,False,normal
evt_0004686,U1074,2026-01-12 09:39:00,157.39.206.40,Kolkata,dev_U1074_1_4044,success,password,TLS 1.2,TLS_AES_128_GCM_SHA256,4096,SHA-384,0,False,normal
evt_0000979,U1015,2026-01-12 09:46:00,157.39.60.62,Kolkata,dev_U1015_3_7227,success,passkey,TLS 1.2,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,3072,SHA-384,0,False,normal
evt_0000343,U1005,2026-01-12 09:51:00,152.58.60.134,Pune,dev_U1005_1_9928,success,passkey,TLS 1.2,TLS_AES_128_GCM_SHA256,2048,SHA-256,0,False,normal
evt_0000921,U1014,2026-01-12 09:52:00,152.58.105.98,Pune,dev_U1014_1_4733,success,passkey,TLS 1.2,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,3072,SHA-384,0,False,normal
evt_0004621,U1073,2026-01-12 09:56:00,103.48.188.209,Delhi,dev_U1073_3_2312,success,biometric,TLS 1.3,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,3072,SHA-384,0,False,normal
evt_0004735,U1075,2026-01-12 10:03:00,152.58.134.160,Pune,dev_U1075_3_2964,success,mfa,TLS 1.2,TLS_AES_256_GCM_SHA384,4096,SHA-256,0,False,normal
evt_0004182,U1066,2026-01-12 10:18:00,103.48.171.52,Delhi,dev_U1066_3_3697,success,password,TLS 1.3,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2048,SHA-256,0,False,normal
evt_0003626,U1057,2026-01-12 10:19:00,115.97.167.173,Chennai,dev_U1057_3_1887,success,passkey,TLS 1.3,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2048,SHA-256,0,False,normal
evt_0006542,U1104,2026-01-12 10:24:00,157.39.79.200,Kolkata,dev_U1104_1_8711,success,mfa,TLS 1.3,TLS_AES_256_GCM_SHA384,3072,SHA-256,0,False,normal
evt_0001164,U1018,2026-01-12 10:37:00,152.58.217.105,Pune,dev_U1018_3_9751,success,biometric,TLS 1.2,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,3072,SHA-384,0,False,normal
evt_0000922,U1014,2026-01-12 10:42:00,122.16.110.194,Hyderabad,dev_U1014_1_4733,success,biometric,TLS 1.2,TLS_CHACHA20_POLY1305_SHA256,2048,SHA-384,0,False,normal
evt_0000980,U1015,2026-01-12 10:42:00,157.39.109.245,Kolkata,dev_U1015_1_4814,success,biometric,TLS 1.2,TLS_CHACHA20_POLY1305_SHA256,4096,SHA-384,0,False,normal
evt_0000670,U1010,2026-01-12 10:56:00,157.39.122.95,Kolkata,dev_U1010_2_5333,success,mfa,TLS 1.2,TLS_AES_256_GCM_SHA384,3072,SHA-256,0,False,normal
evt_0005117,U1081,2026-01-12 10:56:00,185.52.252.247,Dubai,dev_U1081_1_2638,success,password,TLS 1.2,TLS_CHACHA20_POLY1305_SHA256,3072,SHA-384,0,False,normal
evt_0002741,U1043,2026-01-12 11:05:00,157.39.147.45,Kolkata,dev_U1043_3_8787,success,mfa,TLS 1.3,TLS_CHACHA20_POLY1305_SHA256,4096,SHA-384,0,False,normal
evt_0000295,U1004,2026-01-12 11:06:00,103.48.227.206,Delhi,dev_U1004_3_4257,fail,passkey,TLS 1.2,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,3072,SHA-256,1,False,normal
evt_0001481,U1023,2026-01-12 11:06:00,49.36.34.211,Mumbai,dev_U1023_3_4483,success,biometric,TLS 1.3,TLS_CHACHA20_POLY1305_SHA256,4096,SHA-256,0,False,normal
evt_0001111,U1017,2026-01-12 11:07:00,106.51.212.143,Bengaluru,dev_U1017_3_5374,success,mfa,TLS 1.2,TLS_AES_128_GCM_SHA256,2048,SHA-384,0,False,normal
evt_0000535,U1008,2026-01-12 11:10:00,103.48.83.27,Delhi,dev_U1008_1_4527,success,mfa,TLS 1.1,TLS_RSA_WITH_AES_128_CBC_SHA,2048,SHA-256,0,False,normal
evt_0000224,U1003,2026-01-12 11:19:00,49.36.192.218,Mumbai,dev_U1003_3_4582,success,biometric,TLS 1.3,TLS_AES_256_GCM_SHA384,3072,SHA-256,0,False,normal
evt_0000793,U1012,2026-01-12 11:23:00,115.97.125.117,Chennai,dev_U1012_3_6925,success,passkey,TLS 1.3,TLS_AES_128_GCM_SHA256,2048,SHA-256,0,False,normal
evt_0007104,U1113,2026-01-12 11:23:00,122.16.87.56,Hyderabad,dev_U1113_2_2894,success,mfa,TLS 1.2,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,4096,SHA-256,0,False,normal
evt_0002369,U1037,2026-01-12 11:27:00,122.16.97.143,Hyderabad,dev_U1037_2_3504,success,password,TLS 1.2,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,4096,SHA-256,0,False,normal
evt_0006416,U1102,2026-01-12 11:30:00,157.39.16.20,Kolkata,dev_U1102_1_5065,success,mfa,TLS 1.2,TLS_AES_256_GCM_SHA384,2048,SHA-384,0,False,normal
evt_0000155,U1002,2026-01-12 11:31:00,152.58.193.173,Pune,dev_U1002_3_7912,success,password,TLS 1.3,TLS_CHACHA20_POLY1305_SHA256,2048,SHA-256,0,False,normal
evt_0007105,U1113,2026-01-12 11:31:00,115.97.17.85,Chennai,dev_U1113_2_2894,success,password,TLS 1.2,TLS_AES_256_GCM_SHA384,3072,SHA-384,0,False,normal
evt_0005242,U1083,2026-01-12 11:33:00,103.48.68.136,Delhi,dev_U1083_1_2127,success,passkey,TLS 1.2,TLS_CHACHA20_POLY1305_SHA256,4096,SHA-384,0,False,normal
evt_0005118,U1081,2026-01-12 11:34:00,122.16.180.104,Hyderabad,dev_U1081_3_9808,success,password,TLS 1.2,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,4096,SHA-384,0,False,normal
evt_0001547,U1024,2026-01-12 11:37:00,152.58.39.146,Pune,dev_U1024_2_7482,success,passkey,TLS 1.2,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2048,SHA-384,0,False,normal
evt_0002619,U1041,2026-01-12 11:38:00,49.36.128.19,Mumbai,dev_U1041_1_4946,fail,passkey,TLS 1.1,TLS_AES_256_GCM_SHA384,2048,SHA-384,1,False,normal
evt_0003627,U1057,2026-01-12 11:38:00,115.97.11.61,Chennai,dev_U1057_2_8651,success,passkey,TLS 1.3,TLS_CHACHA20_POLY1305_SHA256,2048,SHA-384,0,False,normal
evt_0000092,U1001,2026-01-12 11:45:00,103.48.82.70,Delhi,dev_U1001_2_3286,success,mfa,TLS 1.2,TLS_AES_256_GCM_SHA384,4096,SHA-256,0,False,normal
evt_0005796,U1092,2026-01-12 11:45:00,106.51.86.103,Bengaluru,dev_U1092_2_5291,fail,mfa,TLS 1.2,TLS_CHACHA20_POLY1305_SHA256,2048,SHA-384,1,False,normal
evt_0005431,U1086,2026-01-12 11:48:00,152.58.19.221,Pune,dev_U1086_3_3200,success,passkey,TLS 1.3,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,4096,SHA-256,0,False,normal
evt_0001802,U1028,2026-01-12 11:49:00,103.48.49.134,Delhi,dev_U1028_1_9348,success,biometric,TLS 1.2,TLS_AES_256_GCM_SHA384,4096,SHA-256,0,False,normal
evt_0002987,U1047,2026-01-12 12:07:00,152.58.151.59,Pune,dev_U1047_2_8177,success,passkey,TLS 1.2,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2048,SHA-384,0,False,normal
evt_0003435,U1054,2026-01-12 12:08:00,122.16.246.83,Hyderabad,dev_U1054_1_3167,success,mfa,TLS 1.3,TLS_AES_128_GCM_SHA256,3072,SHA-384,0,False,normal
evt_0004554,U1072,2026-01-12 12:19:00,122.16.34.141,Hyderabad,dev_U1072_2_9238,success,biometric,TLS 1.2,TLS_CHACHA20_POLY1305_SHA256,4096,SHA-384,0,False,normal
evt_0004622,U1073,2026-01-12 12:22:00,103.48.43.79,Delhi,dev_U1073_3_2312,success,biometric,TLS 1.2,TLS_AES_256_GCM_SHA384,2048,SHA-384,0,False,normal
evt_0006482,U1103,2026-01-12 12:23:00,157.39.253.112,Kolkata,dev_U1103_2_7267,success,biometric,TLS 1.2,TLS_AES_256_GCM_SHA384,4096,SHA-384,0,False,normal
evt_0001232,U1019,2026-01-12 12:24:00,152.58.95.171,Pune,dev_U1019_1_5010,success,passkey,TLS 1.2,TLS_AES_128_GCM_SHA256,2048,SHA-256,0,False,normal
evt_0006669,U1106,2026-01-12 12:25:00,157.39.159.164,Kolkata,dev_U1106_2_4652,success,mfa,TLS 1.2,TLS_AES_256_GCM_SHA384,2048,SHA-256,0,False,normal
evt_0005917,U1094,2026-01-12 12:29:00,49.36.68.86,Mumbai,dev_U1094_2_3442,success,biometric,TLS 1.2,TLS_AES_256_GCM_SHA384,2048,SHA-384,0,False,normal
evt_0007106,U1113,2026-01-12 12:30:00,157.39.249.8,Kolkata,dev_U1113_2_2894,success,password,TLS 1.2,TLS_AES_256_GCM_SHA384,2048,SHA-256,0,False,normal
evt_0001674,U1026,2026-01-12 12:34:00,49.36.88.72,Mumbai,dev_U1026_3_8019,success,biometric,TLS 1.2,TLS_CHACHA20_POLY1305_SHA256,3072,SHA-256,0,False,normal
evt_0003885,U1061,2026-01-12 12:34:00,103.48.149.20,Delhi,dev_U1061_3_5563,success,passkey,TLS 1.2,TLS_AES_256_GCM_SHA384,3072,SHA-384,0,False,normal
evt_0000416,U1006,2026-01-12 12:41:00,49.36.143.58,Mumbai,dev_U1006_1_5557,success,biometric,TLS 1.2,TLS_AES_256_GCM_SHA384,4096,SHA-384,0,False,normal
evt_0002239,U1035,2026-01-12 12:41:00,49.36.156.82,Mumbai,dev_U1035_1_5315,success,biometric,TLS 1.3,TLS_CHACHA20_POLY1305_SHA256,4096,SHA-256,0,False,normal
evt_0003886,U1061,2026-01-12 12:41:00,103.48.243.190,Delhi,dev_U1061_2_4006,success,passkey,TLS 1.2,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,3072,SHA-256,0,False,normal
evt_0001233,U1019,2026-01-12 12:49:00,152.58.59.144,Pune,dev_U1019_1_5010,success,mfa,TLS 1.2,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2048,SHA-256,0,False,normal
evt_0001609,U1025,2026-01-12 12:52:00,103.48.122.186,Delhi,dev_U1025_2_3287,fail,password,TLS 1.3,TLS_AES_256_GCM_SHA384,4096,SHA-384,1,False,normal
evt_0005178,U1082,2026-01-12 12:55:00,103.48.212.55,Delhi,dev_U1082_3_3170,success,passkey,TLS 1.2,TLS_AES_128_GCM_SHA256,4096,SHA-384,0,False,normal
evt_0005363,U1085,2026-01-12 12:58:00,152.58.61.132,Pune,dev_U1085_3_1128,success,biometric,TLS 1.3,TLS_AES_128_GCM_SHA256,3072,SHA-256,0,False,normal
evt_0004371,U1069,2026-01-12 13:01:00,152.58.156.254,Pune,dev_U1069_1_8973,success,password,TLS 1.3,TLS_AES_256_GCM_SHA384,3072,SHA-384,0,False,normal
evt_0001921,U1030,2026-01-12 13:05:00,152.58.86.179,Pune,dev_U1030_3_2040,success,passkey,TLS 1.2,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2048,SHA-384,0,False,normal
evt_0006914,U1110,2026-01-12 13:09:00,106.51.15.90,Bengaluru,dev_U1110_3_5279,fail,biometric,TLS 1.2,TLS_CHACHA20_POLY1305_SHA256,4096,SHA-256,1,False,normal
evt_0003628,U1057,2026-01-12 13:11:00,115.97.156.68,Chennai,dev_U1057_3_1887,success,mfa,TLS 1.3,TLS_AES_128_GCM_SHA256,3072,SHA-384,0,False,normal
evt_0004441,U1070,2026-01-12 13:14:00,101.100.246.249,Singapore,dev_U1070_1_4566,success,password,TLS 1.3,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2048,SHA-256,0,False,normal
evt_0001482,U1023,2026-01-12 13:17:00,49.36.19.207,Mumbai,dev_U1023_3_4483,success,biometric,TLS 1.3,TLS_AES_256_GCM_SHA384,3072,SHA-256,0,False,normal
evt_0005484,U1087,2026-01-12 13:22:00,106.51.191.54,Bengaluru,dev_U1087_3_3546,fail,biometric,TLS 1.2,TLS_AES_128_GCM_SHA256,3072,SHA-256,1,False,normal
evt_0007156,U1114,2026-01-12 13:27:00,122.16.136.172,Hyderabad,dev_U1114_1_4114,success,passkey,TLS 1.2,TLS_AES_256_GCM_SHA384,2048,SHA-256,0,False,normal
evt_0003629,U1057,2026-01-12 13:28:00,115.97.246.155,Chennai,dev_U1057_2_8651,success,password,TLS 1.3,TLS_CHACHA20_POLY1305_SHA256,2048,SHA-384,0,False,normal
evt_0000729,U1011,2026-01-12 13:30:00,152.58.150.156,Pune,dev_U1011_1_8527,success,mfa,TLS 1.2,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,3072,SHA-256,0,False,normal
evt_0005797,U1092,2026-01-12 13:49:00,106.51.116.137,Bengaluru,dev_U1092_1_3143,success,mfa,TLS 1.3,TLS_AES_256_GCM_SHA384,4096,SHA-256,0,False,normal
evt_0002804,U1044,2026-01-12 13:54:00,122.16.117.235,Hyderabad,dev_U1044_1_3705,success,passkey,TLS 1.3,TLS_AES_128_GCM_SHA256,3072,SHA-256,0,False,normal
evt_0007157,U1114,2026-01-12 13:55:00,122.16.176.68,Hyderabad,dev_U1114_3_1727,success,mfa,TLS 1.2,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,3072,SHA-384,0,False,normal
evt_0006543,U1104,2026-01-12 13:56:00,157.39.85.198,Kolkata,dev_U1104_2_4644,success,mfa,TLS 1.2,TLS_CHACHA20_POLY1305_SHA256,4096,SHA-384,0,False,normal
evt_0005364,U1085,2026-01-12 14:01:00,152.58.181.105,Pune,dev_U1085_1_5956,success,mfa,TLS 1.2,TLS_AES_128_GCM_SHA256,2048,SHA-256,0,False,normal
evt_0003810,U1060,2026-01-12 14:04:00,103.48.86.141,Delhi,dev_U1060_3_8350,success,password,TLS 1.2,TLS_CHACHA20_POLY1305_SHA256,2048,SHA-256,0,False,normal
evt_0007219,U1115,2026-01-12 14:12:00,152.58.90.185,Pune,dev_U1115_2_1027,fail,mfa,TLS 1.2,TLS_CHACHA20_POLY1305_SHA256,3072,SHA-384,1,False,normal
evt_0005672,U1090,2026-01-12 14:13:00,185.52.28.161,Dubai,dev_U1090_3_7939,success,passkey,TLS 1.2,TLS_AES_256_GCM_SHA384,3072,SHA-384,0,False,normal
evt_0002240,U1035,2026-01-12 14:15:00,49.36.4.14,Mumbai,dev_U1035_2_9201,fail,mfa,TLS 1.2,TLS_CHACHA20_POLY1305_SHA256,3072,SHA-384,1,False,normal
evt_0005613,U1089,2026-01-12 14:29:00,103.48.138.240,Delhi,dev_U1089_1_5325,success,mfa,TLS 1.2,TLS_AES_128_GCM_SHA256,4096,SHA-256,0,False,normal
evt_0003436,U1054,2026-01-12 14:34:00,122.16.244.20,Hyderabad,dev_U1054_3_4981,success,mfa,TLS 1.1,TLS_RSA_WITH_3DES_EDE_CBC_SHA,2048,SHA-1,0,False,normal
evt_0005737,U1091,2026-01-12 14:38:00,152.58.207.40,Pune,dev_U1091_2_1722,success,biometric,TLS 1.2,TLS_AES_256_GCM_SHA384,4096,SHA-256,0,False,normal
evt_0005986,U1095,2026-01-12 14:39:00,49.36.104.165,Mumbai,dev_U1095_2_3426,success,mfa,TLS 1.3,TLS_CHACHA20_POLY1305_SHA256,4096,SHA-384,0,False,normal
evt_0006043,U1096,2026-01-12 14:42:00,103.48.163.52,Delhi,dev_U1096_3_6974,success,passkey,TLS 1.3,TLS_AES_128_GCM_SHA256,4096,SHA-256,0,False,normal
evt_0005862,U1093,2026-01-12 14:43:00,101.100.116.247,Singapore,dev_U1093_3_1158,success,mfa,TLS 1.3,TLS_AES_128_GCM_SHA256,2048,SHA-256,0,False,normal
evt_0002421,U1038,2026-01-12 14:45:00,157.39.135.182,Kolkata,dev_U1038_1_3646,fail,mfa,TLS 1.3,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2048,SHA-384,1,False,normal
evt_0002988,U1047,2026-01-12 14:45:00,152.58.25.107,Pune,dev_U1047_1_7118,success,mfa,TLS 1.3,TLS_CHACHA20_POLY1305_SHA256,3072,SHA-384,0,False,normal
evt_0007477,U1119,2026-01-12 14:45:00,106.51.202.128,Bengaluru,dev_U1119_2_6344,success,password,TLS 1.2,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,4096,SHA-384,0,False,normal
evt_0002557,U1040,2026-01-12 14:52:00,49.36.205.54,Mumbai,dev_U1040_3_4923,success,passkey,TLS 1.2,TLS_AES_128_GCM_SHA256,3072,SHA-384,0,False,normal
evt_0006044,U1096,2026-01-12 14:57:00,103.48.130.62,Delhi,dev_U1096_2_6050,success,password,TLS 1.2,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,3072,SHA-256,0,False,normal
evt_0002677,U1042,2026-01-12 15:04:00,115.97.221.242,Chennai,dev_U1042_2_2133,success,passkey,TLS 1.3,TLS_AES_128_GCM_SHA256,4096,SHA-256,0,False,normal
evt_0001862,U1029,2026-01-12 15:05:00,157.39.206.148,Kolkata,dev_U1029_3_3504,success,mfa,TLS 1.2,TLS_CHACHA20_POLY1305_SHA256,2048,SHA-384,0,False,normal
evt_0003563,U1056,2026-01-12 15:06:00,49.36.165.163,Mumbai,dev_U1056_2_8062,success,biometric,TLS 1.3,TLS_AES_128_GCM_SHA256,2048,SHA-384,0,False,normal
evt_0000595,U1009,2026-01-12 15:07:00,49.36.221.189,Mumbai,dev_U1009_2_2584,success,mfa,TLS 1.3,TLS_AES_128_GCM_SHA256,2048,SHA-384,0,False,normal
evt_0001863,U1029,2026-01-12 15:14:00,157.39.91.48,Kolkata,dev_U1029_1_1771,success,mfa,TLS 1.2,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,4096,SHA-256,0,False,normal
evt_0003309,U1052,2026-01-12 15:14:00,49.36.187.243,Mumbai,dev_U1052_1_6413,fail,password,TLS 1.3,TLS_AES_256_GCM_SHA384,4096,SHA-256,1,False,normal
evt_0004132,U1065,2026-01-12 15:18:00,103.48.114.222,Delhi,dev_U1065_1_7658,fail,biometric,TLS 1.3,TLS_CHACHA20_POLY1305_SHA256,2048,SHA-256,1,False,normal
evt_0006483,U1103,2026-01-12 15:20:00,157.39.146.202,Kolkata,dev_U1103_3_1634,success,biometric,TLS 1.1,TLS_AES_256_GCM_SHA384,3072,SHA-384,0,False,normal
evt_0000856,U1013,2026-01-12 15:42:00,122.16.222.82,Hyderabad,dev_U1013_2_2139,success,mfa,TLS 1.3,TLS_AES_256_GCM_SHA384,4096,SHA-384,0,False,normal
evt_0001548,U1024,2026-01-12 15:42:00,152.58.232.218,Pune,dev_U1024_3_8517,success,mfa,TLS 1.2,TLS_AES_256_GCM_SHA384,2048,SHA-384,0,False,normal
evt_0007158,U1114,2026-01-12 15:49:00,122.16.152.114,Hyderabad,dev_U1114_1_4114,success,passkey,TLS 1.2,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,4096,SHA-384,0,False,normal
evt_0001483,U1023,2026-01-12 16:02:00,49.36.33.51,Mumbai,dev_U1023_2_6155,success,passkey,TLS 1.2,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,4096,SHA-384,0,False,normal
evt_0006484,U1103,2026-01-12 16:05:00,157.39.181.57,Kolkata,dev_U1103_3_1634,success,passkey,TLS 1.2,TLS_CHACHA20_POLY1305_SHA256,4096,SHA-384,0,False,normal
evt_0004804,U1076,2026-01-12 16:07:00,122.16.177.86,Hyderabad,dev_U1076_2_1651,success,passkey,TLS 1.3,TLS_AES_128_GCM_SHA256,4096,SHA-256,0,False,normal
evt_0006236,U1099,2026-01-12 16:17:00,157.39.170.28,Kolkata,dev_U1099_1_7658,success,password,TLS 1.3,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,4096,SHA-256,0,False,normal
evt_0006295,U1100,2026-01-12 16:19:00,157.39.196.115,Kolkata,dev_U1100_3_7755,success,biometric,TLS 1.2,TLS_AES_128_GCM_SHA256,2048,SHA-384,0,False,normal
evt_0004929,U1078,2026-01-12 16:20:00,103.48.9.118,Delhi,dev_U1078_3_5351,success,mfa,TLS 1.3,TLS_AES_256_GCM_SHA384,3072,SHA-256,0,False,normal
